space,config,algorithm,cluster_count,noise_count,noise_fraction,coverage,smallest_cluster,largest_cluster,silhouette_original_cosine,eps,min_samples,min_cluster_size,selected
raw,kmeans_k2,kmeans,2,0,0.0,1.0,138,144,0.08386103063821793,,,,False
raw,kmeans_k3,kmeans,3,0,0.0,1.0,50,130,0.09269934892654419,,,,True
raw,kmeans_k5,kmeans,5,0,0.0,1.0,42,92,0.05717819929122925,,,,False
raw,kmeans_k6,kmeans,6,0,0.0,1.0,13,63,0.032528750598430634,,,,False
raw,kmeans_k8,kmeans,8,0,0.0,1.0,9,52,0.07144592702388763,,,,False
raw,kmeans_k10,kmeans,10,0,0.0,1.0,9,53,0.057073649019002914,,,,False
raw,kmeans_k12,kmeans,12,0,0.0,1.0,7,64,0.0559673048555851,,,,False
raw,dbscan_eps0.1288_ms3,dbscan,5,188,0.6666666666666666,0.3333333333333333,3,62,0.2291116565465927,0.128757,3.0,,False
raw,dbscan_eps0.1314_ms3,dbscan,5,185,0.6560283687943262,0.34397163120567376,3,65,0.22756753861904144,0.131414,3.0,,False
raw,dbscan_eps0.1340_ms3,dbscan,5,182,0.6453900709219859,0.3546099290780142,3,68,0.22216951847076416,0.133963,3.0,,False
raw,dbscan_eps0.1365_ms3,dbscan,6,168,0.5957446808510638,0.40425531914893614,3,74,0.22152285277843475,0.136464,3.0,,False
raw,dbscan_eps0.1401_ms3,dbscan,6,159,0.5638297872340425,0.43617021276595747,3,84,0.15549157559871674,0.140082,3.0,,False
raw,dbscan_eps0.1423_ms3,dbscan,6,152,0.5390070921985816,0.46099290780141844,3,91,0.14336447417736053,0.142273,3.0,,False
raw,dbscan_eps0.1455_ms3,dbscan,5,145,0.5141843971631206,0.4858156028368794,3,101,0.16814711689949036,0.145457,3.0,,False
raw,dbscan_eps0.1476_ms3,dbscan,5,142,0.5035460992907801,0.49645390070921985,3,104,0.15927234292030334,0.147624,3.0,,False
raw,dbscan_eps0.1515_ms3,dbscan,3,131,0.4645390070921986,0.5354609929078015,3,142,0.11388498544692993,0.151468,3.0,,False
raw,dbscan_eps0.1540_ms3,dbscan,3,121,0.42907801418439717,0.5709219858156028,3,152,0.11001082509756088,0.153951,3.0,,False
raw,dbscan_eps0.1580_ms3,dbscan,3,116,0.41134751773049644,0.5886524822695035,3,157,0.10695374757051468,0.157999,3.0,,False
raw,dbscan_eps0.1591_ms3,dbscan,3,114,0.40425531914893614,0.5957446808510638,3,159,0.10553723573684692,0.159111,3.0,,False
raw,dbscan_eps0.1633_ms3,dbscan,1,109,0.38652482269503546,0.6134751773049646,173,173,,0.1633,3.0,,False
raw,dbscan_eps0.1658_ms3,dbscan,1,107,0.37943262411347517,0.6205673758865248,175,175,,0.165763,3.0,,False
raw,dbscan_eps0.1681_ms3,dbscan,1,101,0.35815602836879434,0.6418439716312057,181,181,,0.168064,3.0,,False
raw,dbscan_eps0.1711_ms3,dbscan,1,92,0.3262411347517731,0.6737588652482269,190,190,,0.171087,3.0,,False
raw,dbscan_eps0.1738_ms3,dbscan,1,88,0.3120567375886525,0.6879432624113475,194,194,,0.173765,3.0,,False
raw,dbscan_eps0.1798_ms3,dbscan,1,75,0.26595744680851063,0.7340425531914894,207,207,,0.179774,3.0,,False
raw,dbscan_eps0.1833_ms3,dbscan,1,63,0.22340425531914893,0.776595744680851,219,219,,0.18328,3.0,,False
raw,dbscan_eps0.1880_ms3,dbscan,1,62,0.2198581560283688,0.7801418439716312,220,220,,0.187996,3.0,,False
raw,dbscan_eps0.1918_ms3,dbscan,1,53,0.1879432624113475,0.8120567375886525,229,229,,0.191787,3.0,,False
raw,dbscan_eps0.1953_ms3,dbscan,1,47,0.16666666666666666,0.8333333333333334,235,235,,0.195286,3.0,,False
raw,dbscan_eps0.2005_ms3,dbscan,1,40,0.14184397163120568,0.8581560283687943,242,242,,0.200468,3.0,,False
raw,dbscan_eps0.2035_ms3,dbscan,1,34,0.12056737588652482,0.8794326241134752,248,248,,0.203511,3.0,,False
raw,dbscan_eps0.2081_ms3,dbscan,1,27,0.09574468085106383,0.9042553191489362,255,255,,0.208073,3.0,,False
raw,dbscan_eps0.2148_ms3,dbscan,1,22,0.07801418439716312,0.9219858156028369,260,260,,0.214832,3.0,,False
raw,dbscan_eps0.2226_ms3,dbscan,1,18,0.06382978723404255,0.9361702127659575,264,264,,0.222621,3.0,,False
raw,dbscan_eps0.2327_ms3,dbscan,1,12,0.0425531914893617,0.9574468085106383,270,270,,0.232709,3.0,,False
raw,dbscan_eps0.1432_ms5,dbscan,2,164,0.5815602836879432,0.41843971631205673,24,94,0.21322359144687653,0.143194,5.0,,True
raw,dbscan_eps0.1474_ms5,dbscan,2,157,0.5567375886524822,0.4432624113475177,25,100,0.20498406887054443,0.147398,5.0,,False
raw,dbscan_eps0.1488_ms5,dbscan,1,153,0.5425531914893617,0.4574468085106383,129,129,,0.148808,5.0,,False
raw,dbscan_eps0.1503_ms5,dbscan,2,144,0.5106382978723404,0.48936170212765956,5,133,0.1551816612482071,0.150319,5.0,,False
raw,dbscan_eps0.1530_ms5,dbscan,2,134,0.475177304964539,0.524822695035461,5,143,0.14965412020683289,0.152982,5.0,,False
raw,dbscan_eps0.1572_ms5,dbscan,2,124,0.4397163120567376,0.5602836879432624,6,152,0.15063363313674927,0.157172,5.0,,False
raw,dbscan_eps0.1603_ms5,dbscan,2,118,0.41843971631205673,0.5815602836879432,6,158,0.1466672271490097,0.160344,5.0,,False
raw,dbscan_eps0.1616_ms5,dbscan,2,117,0.4148936170212766,0.5851063829787234,7,158,0.1517873853445053,0.161584,5.0,,False
raw,dbscan_eps0.1625_ms5,dbscan,2,115,0.4078014184397163,0.5921985815602837,8,159,0.14230608940124512,0.162547,5.0,,False
raw,dbscan_eps0.1658_ms5,dbscan,1,107,0.37943262411347517,0.6205673758865248,175,175,,0.165801,5.0,,False
raw,dbscan_eps0.1695_ms5,dbscan,1,99,0.35106382978723405,0.648936170212766,183,183,,0.169494,5.0,,False
raw,dbscan_eps0.1719_ms5,dbscan,1,95,0.33687943262411346,0.6631205673758865,187,187,,0.171908,5.0,,False
raw,dbscan_eps0.1748_ms5,dbscan,1,90,0.3191489361702128,0.6808510638297872,192,192,,0.17482,5.0,,False
raw,dbscan_eps0.1771_ms5,dbscan,1,88,0.3120567375886525,0.6879432624113475,194,194,,0.177054,5.0,,False
raw,dbscan_eps0.1801_ms5,dbscan,1,80,0.28368794326241137,0.7163120567375887,202,202,,0.180081,5.0,,False
raw,dbscan_eps0.1830_ms5,dbscan,1,71,0.25177304964539005,0.74822695035461,211,211,,0.182979,5.0,,False
raw,dbscan_eps0.1867_ms5,dbscan,1,67,0.2375886524822695,0.7624113475177305,215,215,,0.186705,5.0,,False
raw,dbscan_eps0.1897_ms5,dbscan,1,62,0.2198581560283688,0.7801418439716312,220,220,,0.189703,5.0,,False
raw,dbscan_eps0.1926_ms5,dbscan,1,56,0.19858156028368795,0.8014184397163121,226,226,,0.192634,5.0,,False
raw,dbscan_eps0.1980_ms5,dbscan,1,45,0.1595744680851064,0.8404255319148937,237,237,,0.198011,5.0,,False
raw,dbscan_eps0.2023_ms5,dbscan,1,35,0.12411347517730496,0.875886524822695,247,247,,0.202331,5.0,,False
raw,dbscan_eps0.2058_ms5,dbscan,1,32,0.11347517730496454,0.8865248226950354,250,250,,0.205834,5.0,,False
raw,dbscan_eps0.2085_ms5,dbscan,1,26,0.09219858156028368,0.9078014184397163,256,256,,0.208514,5.0,,False
raw,dbscan_eps0.2135_ms5,dbscan,1,23,0.08156028368794327,0.9184397163120568,259,259,,0.213483,5.0,,False
raw,dbscan_eps0.2218_ms5,dbscan,1,19,0.0673758865248227,0.9326241134751773,263,263,,0.221774,5.0,,False
raw,dbscan_eps0.2287_ms5,dbscan,1,16,0.05673758865248227,0.9432624113475178,266,266,,0.22871,5.0,,False
raw,dbscan_eps0.2354_ms5,dbscan,1,10,0.03546099290780142,0.9645390070921985,272,272,,0.235353,5.0,,False
raw,dbscan_eps0.2397_ms5,dbscan,1,9,0.031914893617021274,0.9680851063829787,273,273,,0.2397,5.0,,False
raw,dbscan_eps0.1562_ms8,dbscan,1,137,0.4858156028368794,0.5141843971631206,145,145,,0.156214,8.0,,False
raw,dbscan_eps0.1583_ms8,dbscan,1,135,0.4787234042553192,0.5212765957446809,147,147,,0.158307,8.0,,False
raw,dbscan_eps0.1625_ms8,dbscan,1,129,0.4574468085106383,0.5425531914893617,153,153,,0.162491,8.0,,False
raw,dbscan_eps0.1646_ms8,dbscan,1,122,0.4326241134751773,0.5673758865248227,160,160,,0.164623,8.0,,False
raw,dbscan_eps0.1661_ms8,dbscan,1,112,0.3971631205673759,0.6028368794326241,170,170,,0.166094,8.0,,False
raw,dbscan_eps0.1683_ms8,dbscan,1,108,0.3829787234042553,0.6170212765957447,174,174,,0.168265,8.0,,False
raw,dbscan_eps0.1702_ms8,dbscan,1,103,0.36524822695035464,0.6347517730496454,179,179,,0.170162,8.0,,False
raw,dbscan_eps0.1723_ms8,dbscan,1,95,0.33687943262411346,0.6631205673758865,187,187,,0.172253,8.0,,False
raw,dbscan_eps0.1739_ms8,dbscan,1,94,0.3333333333333333,0.6666666666666666,188,188,,0.173889,8.0,,False
raw,dbscan_eps0.1769_ms8,dbscan,1,89,0.31560283687943264,0.6843971631205674,193,193,,0.17687,8.0,,False
raw,dbscan_eps0.1787_ms8,dbscan,1,85,0.30141843971631205,0.6985815602836879,197,197,,0.178667,8.0,,False
raw,dbscan_eps0.1839_ms8,dbscan,1,71,0.25177304964539005,0.74822695035461,211,211,,0.183857,8.0,,False
raw,dbscan_eps0.1858_ms8,dbscan,1,70,0.24822695035460993,0.75177304964539,212,212,,0.185752,8.0,,False
raw,dbscan_eps0.1887_ms8,dbscan,1,68,0.24113475177304963,0.7588652482269503,214,214,,0.188684,8.0,,False
raw,dbscan_eps0.1910_ms8,dbscan,1,65,0.23049645390070922,0.7695035460992907,217,217,,0.190951,8.0,,False
raw,dbscan_eps0.1956_ms8,dbscan,1,54,0.19148936170212766,0.8085106382978723,228,228,,0.195631,8.0,,False
raw,dbscan_eps0.1989_ms8,dbscan,1,49,0.17375886524822695,0.8262411347517731,233,233,,0.198877,8.0,,False
raw,dbscan_eps0.2023_ms8,dbscan,1,39,0.13829787234042554,0.8617021276595744,243,243,,0.202307,8.0,,False
raw,dbscan_eps0.2074_ms8,dbscan,1,32,0.11347517730496454,0.8865248226950354,250,250,,0.207449,8.0,,False
raw,dbscan_eps0.2111_ms8,dbscan,1,30,0.10638297872340426,0.8936170212765957,252,252,,0.21112,8.0,,False
raw,dbscan_eps0.2144_ms8,dbscan,1,25,0.08865248226950355,0.9113475177304965,257,257,,0.214374,8.0,,False
raw,dbscan_eps0.2166_ms8,dbscan,1,21,0.07446808510638298,0.925531914893617,261,261,,0.216589,8.0,,False
raw,dbscan_eps0.2198_ms8,dbscan,1,19,0.0673758865248227,0.9326241134751773,263,263,,0.219761,8.0,,False
raw,dbscan_eps0.2273_ms8,dbscan,1,16,0.05673758865248227,0.9432624113475178,266,266,,0.227295,8.0,,False
raw,dbscan_eps0.2316_ms8,dbscan,1,12,0.0425531914893617,0.9574468085106383,270,270,,0.231579,8.0,,False
raw,dbscan_eps0.2385_ms8,dbscan,1,9,0.031914893617021274,0.9680851063829787,273,273,,0.238482,8.0,,False
raw,dbscan_eps0.2425_ms8,dbscan,1,9,0.031914893617021274,0.9680851063829787,273,273,,0.242478,8.0,,False
raw,dbscan_eps0.2493_ms8,dbscan,1,9,0.031914893617021274,0.9680851063829787,273,273,,0.249328,8.0,,False
raw,dbscan_eps0.1622_ms10,dbscan,1,130,0.46099290780141844,0.5390070921985816,152,152,,0.162215,10.0,,False
raw,dbscan_eps0.1665_ms10,dbscan,1,122,0.4326241134751773,0.5673758865248227,160,160,,0.166546,10.0,,False
raw,dbscan_eps0.1684_ms10,dbscan,1,120,0.425531914893617,0.574468085106383,162,162,,0.168438,10.0,,False
raw,dbscan_eps0.1698_ms10,dbscan,1,115,0.4078014184397163,0.5921985815602837,167,167,,0.169812,10.0,,False
raw,dbscan_eps0.1722_ms10,dbscan,1,104,0.36879432624113473,0.6312056737588653,178,178,,0.17223,10.0,,False
raw,dbscan_eps0.1742_ms10,dbscan,1,100,0.3546099290780142,0.6453900709219859,182,182,,0.174188,10.0,,False
raw,dbscan_eps0.1761_ms10,dbscan,1,95,0.33687943262411346,0.6631205673758865,187,187,,0.176068,10.0,,False
raw,dbscan_eps0.1786_ms10,dbscan,1,88,0.3120567375886525,0.6879432624113475,194,194,,0.178552,10.0,,False
raw,dbscan_eps0.1806_ms10,dbscan,1,79,0.2801418439716312,0.7198581560283688,203,203,,0.180646,10.0,,False
raw,dbscan_eps0.1824_ms10,dbscan,1,73,0.25886524822695034,0.7411347517730497,209,209,,0.182423,10.0,,False
raw,dbscan_eps0.1868_ms10,dbscan,1,69,0.24468085106382978,0.7553191489361702,213,213,,0.186804,10.0,,False
raw,dbscan_eps0.1882_ms10,dbscan,1,69,0.24468085106382978,0.7553191489361702,213,213,,0.1882,10.0,,False
raw,dbscan_eps0.1903_ms10,dbscan,1,65,0.23049645390070922,0.7695035460992907,217,217,,0.190256,10.0,,False
raw,dbscan_eps0.1919_ms10,dbscan,1,64,0.22695035460992907,0.7730496453900709,218,218,,0.191884,10.0,,False
raw,dbscan_eps0.1960_ms10,dbscan,1,55,0.1950354609929078,0.8049645390070922,227,227,,0.195998,10.0,,False
raw,dbscan_eps0.1987_ms10,dbscan,1,53,0.1879432624113475,0.8120567375886525,229,229,,0.198697,10.0,,False
raw,dbscan_eps0.2018_ms10,dbscan,1,44,0.15602836879432624,0.8439716312056738,238,238,,0.201753,10.0,,False
raw,dbscan_eps0.2066_ms10,dbscan,1,32,0.11347517730496454,0.8865248226950354,250,250,,0.206617,10.0,,False
raw,dbscan_eps0.2114_ms10,dbscan,1,30,0.10638297872340426,0.8936170212765957,252,252,,0.211373,10.0,,False
raw,dbscan_eps0.2158_ms10,dbscan,1,23,0.08156028368794327,0.9184397163120568,259,259,,0.215766,10.0,,False
raw,dbscan_eps0.2181_ms10,dbscan,1,21,0.07446808510638298,0.925531914893617,261,261,,0.218114,10.0,,False
raw,dbscan_eps0.2208_ms10,dbscan,1,20,0.07092198581560284,0.9290780141843972,262,262,,0.220815,10.0,,False
raw,dbscan_eps0.2243_ms10,dbscan,1,18,0.06382978723404255,0.9361702127659575,264,264,,0.224321,10.0,,False
raw,dbscan_eps0.2321_ms10,dbscan,1,12,0.0425531914893617,0.9574468085106383,270,270,,0.2321,10.0,,False
raw,dbscan_eps0.2361_ms10,dbscan,1,10,0.03546099290780142,0.9645390070921985,272,272,,0.236051,10.0,,False
raw,dbscan_eps0.2423_ms10,dbscan,1,9,0.031914893617021274,0.9680851063829787,273,273,,0.242319,10.0,,False
raw,dbscan_eps0.2475_ms10,dbscan,1,9,0.031914893617021274,0.9680851063829787,273,273,,0.247512,10.0,,False
raw,dbscan_eps0.2544_ms10,dbscan,1,7,0.024822695035460994,0.975177304964539,275,275,,0.254374,10.0,,False
raw,hdbscan_mcs5_ms1,hdbscan,4,168,0.5957446808510638,0.40425531914893614,6,76,0.22981777787208557,,1.0,5.0,False
raw,hdbscan_mcs5_ms3,hdbscan,4,187,0.6631205673758865,0.33687943262411346,6,62,0.2566321790218353,,3.0,5.0,False
