paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_file,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason
b14f85b19a87,Design Study Methodology: Reflections from the Trenches and the Stacks,M. Sedlmair; M. Meyer; T. Munzner,"Design studies are an increasingly popular form of problem-driven visualization research, yet there is little guidance available about how to do them effectively. In this paper we reflect on our combined experience of conducting twenty-one design studies, as well as reading and reviewing many more, and on an extensive literature review of other field work methods and methodologies. Based on this foundation we provide definitions, propose a methodological framework, and provide practical guidance for conducting design studies. We define a design study as a project in which visualization researchers analyze a specific real-world problem faced by domain experts, design a visualization system that supports solving this problem, validate the design, and reflect about lessons learned in order to refine visualization design guidelines. We characterize two axes - a task clarity axis from fuzzy to crisp and an information location axis from the domain expert's head to the computer - and use these axes to reason about design study contributions, their suitability, and uniqueness from other approaches. The proposed methodological framework consists of 9 stages: learn, winnow, cast, discover, design, implement, deploy, reflect, and write. For each stage we provide practical guidance and outline potential pitfalls. We also conducted an extensive literature survey of related methodological approaches that involve a significant amount of qualitative field work, and compare design study methodology to that of ethnography, grounded theory, and action research.",10.1109/TVCG.2012.213,2012,,,Design Guidelines,design_guidelines.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Synthesizes literature and experience to define design studies and propose a methodological framework, providing original definitions, satisfying C2 and C3.","The paper explicitly reflects on prior design studies and related methodology literature to provide definitions, a methodological framework, and guidance for design studies, satisfying both synthesis and definition criteria."
b841f16ac5b3,Design methods for real time software,K. Jackson,"A definition of the term 'design' and its application to real time software, is given. A group of well known software design methods are analysed, including: Yourdon, SSADM, CORE, JSD, HOOD, MASCOT3. The author concludes that most design methods ignore architectural design, attempt to bypass it, or have just a single form of it. MASCOT and HOOD are the only two which address architectural design directly. Of these, HOOD provides only a limited subset of MASCOT. MASCOT itself has potential for enhancement to enable it to cope with the very largest of embedded real time systems.<>",,1990,,,Design methods,design_methods.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Defines the term 'design' and analyzes/compares a set of named software design methods, treating design methods as the topic of study and providing a definition.","This appears to discuss a user interface design methodology and its implications for systems design methods, with design methods as the topic, but the abstract only summarizes ongoing study findings and does not clearly show synthesis or explicit definitions."
721f009574ce,On integration of interface design methods: Can debates be resolved?,Y. Lin; W. J. Zhang; R. J. Koubek; R. R. Mourant,"There have been many debates on how to design the human–computer interface (HCI). Often, one can find that different views in a debate are simply because these views are attached to different aspects which embody the same thing. In other words, prior to giving an effective judgment of a debate, one needs to establish an understanding of the ‘total’ aspects of a thing the debate is about. Following this line of thinking, in this paper, we propose an understanding of the ‘total’ aspects of designing HCI, which is called the total interface design framework. We then judge several debates under this framework with the purpose of exemplifying the judgment process for any other debate related to designing HCI. At the end, the debates used for exemplifying our judgment process can be resolved. The effectiveness of the total interface design framework for integrating the different HCI approaches is also demonstrated.",10.1016/j.intcom.2005.11.008,2006,,,Design methods,design_methods.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes a 'total interface design framework' to integrate and reconcile HCI design method debates, synthesizing across views and offering its own framework definition.","Proposes a total interface design framework to integrate and judge debates among HCI design methods, suggesting synthesis of design-method perspectives, but whether it explicitly defines or adapts a design-knowledge construct is unclear from the abstract alone."
c6e7060b0fa0,LabelPatterns.org: A comprehensive pattern library for consumer-decision labels,D. K. Farkas; J. Larson; S. J. Naranjo,"Consumer-decision labels are relatively small panels of information, placed where consumers make decisions, that help those consumers make informed choices and, at times, motivate desired behaviors. They provide information about environmental impact/sustainability, nutrition, health, safety, the quality and suitability of consumer goods, and other domains. Design patterns are expanded guidelines that follow a problem-solution structure, provide more context than standard guidelines, and are supported when possible by citations to relevant research and professional literature. Pattern libraries are sets of coordinated patterns that strive to comprehensively support the design process in a particular domain. Pattern libraries have proven successful and are now used in such domains as urban planning, object-oriented programming, software user interface design, and web design. LabelPatterns.org is a newly launched website currently hosting over 75 design patterns that support the design of consumer-decision labels. It also offers other kinds of information about these labels and related messaging. The patterns and the website were begun as student projects in the Department of Human Centered Design & Engineering at the University of Washington, USA. It is now being managed and expanded by a volunteer project team.",10.1109/IPCC.2011.6087185,2011,,,Design Patterns,design_patterns.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Builds a pattern library of consumer-decision labels and explicitly defines design patterns as a problem-solution construct distinct from guidelines, plausibly satisfying C2 and C3; flagged to confirm synthesis depth.","The paper appears to center on a pattern library for labels and likely synthesizes design guidance, but the truncated abstract does not clearly confirm a literature-based synthesis or explicit definition, so it should be checked in full text."
7d99b05f405e,Design Patterns for AI-based Systems: A Multivocal Literature Review and Pattern Repository,L. Heiland; M. Hauser; J. Bogner,"Systems with artificial intelligence components, so-called AI-based systems, have gained considerable attention recently. However, many organizations have issues with achieving production readiness with such systems. As a means to improve certain software quality attributes and to address frequently occurring problems, design patterns represent proven solution blueprints. While new patterns for AI-based systems are emerging, existing patterns have also been adapted to this new context.The goal of this study is to provide an overview of design patterns for AI-based systems, both new and adapted ones. We want to collect and categorize patterns, and make them accessible for researchers and practitioners. To this end, we first performed a multivocal literature review (MLR) to collect design patterns used with AI-based systems. We then integrated the created pattern collection into a web-based pattern repository to make the patterns browsable and easy to find.As a result, we selected 51 resources (35 white and 16 gray ones), from which we extracted 70 unique patterns used for AI-based systems. Among these are 34 new patterns and 36 traditional ones that have been adapted to this context. Popular pattern categories include architecture (25 patterns), deployment (16), implementation (9), or security & safety (9). While some patterns with four or more mentions already seem established, the majority of patterns have only been mentioned once or twice (51 patterns). Our results in this emerging field can be used by researchers as a foundation for follow-up studies and by practitioners to discover relevant patterns for informing the design of AI-based systems.",10.1109/CAIN58948.2023.00035,2023,,,Design Patterns,design_patterns.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"A multivocal literature review producing a pattern repository for AI-based systems, synthesizing and adapting existing patterns (C2 and likely C3); flagged for full-text confirmation.","A multivocal literature review and pattern repository on AI-based systems clearly synthesizes design patterns from prior work, but the abstract does not clearly state a definition or adaptation of the construct."
c7ed46400a28,Exploring the design space of composite visualization,W. Javed; N. Elmqvist,We propose the notion of composite visualization views (CVVs) as a theoretical model that unifies the existing coordinated multiple views (CMV) paradigm with other strategies for combining visual representations in the same geometrical space. We identify five such strategies - called CVV design patterns - based on an extensive review of the literature in composite visualization. We go on to show how these design patterns can all be expressed in terms of a design space describing the correlation between two visualizations in terms of spatial mapping as well as the data relationships between items in the visualizations. We also discuss how to use this design space to suggest potential directions for future research.,10.1109/PacificVis.2012.6183556,2012,,,Design Patterns,design_patterns.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Synthesizes an extensive literature review into five composite-visualization design patterns and proposes a unifying theoretical model/design space, satisfying both C2 and defining its own constructs.","Based on an extensive literature review, it identifies composite visualization design patterns and introduces the notion of composite visualization views as a theoretical model, satisfying both synthesis and explicit definitional framing."
79abc1449981,Thriving Systems Theory: An Emergent Information Systems Design Theory,L. J. Waguespack; W. T. Schiano,"Thriving Systems Theory is an emergent design quality framework encompassing both traditional objective metrics and the subjective, aesthetics. It draws theories of design quality in physical architecture originated by Christopher Alexander, the patriarch of design patterns, into the domain of models and information systems. Thriving Systems Theory's fifteen choice properties is an extended taxonomy of systems design characteristics that explicate the experience of satisfaction realized between observer and artifact. The properties also denote design actions that shape that experience. This paper summarizes the synthesis of Thriving Systems Theory, its applicability to information systems, its conformance to the anatomy of a design theory, and the ongoing efforts to demonstrate its contribution to the advancement of design practice.",10.1109/HICSS.2013.550,2013,,,Design Patterns,design_patterns.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Presents an emergent design theory with an extended taxonomy of design quality properties drawing on Alexander's design patterns, satisfying C2 and offering its own framework definition.","Proposes a framework and approach for guided web-service development around under/over design, and while it may define these constructs, the abstract fragment does not clearly show a literature-based synthesis or explicit definition, warranting full-text review."
a74bec243b7f,Universal Structural-Semantic Model of Design Patterns,S. Vlajic; A. Trujic; M. Milic; D. Savic; A. Poledica,"This paper introduces the Universal StructuralSemantic Model of Design Patterns (USSMDP), a minimal and formal framework that explicitly separates a pattern's structural skeleton from its semantic and behavioral specification. USSMDP represents structure using Basic Design Pattern Structure of the Solution (BDPSS) and captures semantic intent, responsibilities, and operational relations through Basic Design Pattern Semantic Module (BDPSM). This separation enables unambiguous specification of pattern participants and their roles while remaining independent of implementation details and modeling notation. The approach is demonstrated through full structural-semantic formalizations of three representative GoF patterns - Abstract Factory, Composite, and Observer-covering creation, composition, and behavioral dependency management, respectively. The results show that USSMDP provides concise, machine-readable yet human-interpretable pattern specifications, suitable for systematic analysis, education, and further automation.",10.1109/IT67293.2026.11435724,2026,,,Design Patterns,design_patterns.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Introduces a formal model that defines and separates structural and semantic specifications of design patterns, providing its own definitional framework for the construct (C2 and C3).","The abstract explicitly studies dashboard design patterns and seeks a quantifiable, systematic, descriptive overview of them, which indicates synthesis/categorization of design knowledge, but no clear explicit definition or adaptation is stated in the abstract."
4e727e38805c,"Visualization Atlases: Explaining and Exploring Complex Topics Through Data, Visualization, and Narration",J. Wang; X. Shu; B. Bach; U. Hinrichs,"This paper defines, analyzes, and discusses the emerging genre of visualization atlases. We currently witness an increase in web-based, data-driven initiatives that call themselves “atlases” while explaining complex, contemporary issues through data and visualizations: climate change, sustainability, AI, or cultural discoveries. To understand this emerging genre and inform their design, study, and authoring support, we conducted a systematic analysis of 33 visualization atlases and semi-structured interviews with eight visualization atlas creators. Based on our results, we contribute (1) a definition of a visualization atlas as a compendium of (web) pages aimed at explaining and supporting exploration of data about a dedicated topic through data, visualizations and narration. (2) a set of design patterns of 8 design dimensions, (3) insights into the atlas creation from interviews and (4) the definition of 5 visualization atlas genres. We found that visualization atlases are unique in the way they combine i) exploratory visualization, ii) narrative elements from data-driven storytelling and iii) structured navigation mechanisms. They target a wide range of audiences with different levels of domain knowledge, acting as tools for study, communication, and discovery. We conclude with a discussion of current design practices and emerging questions around the ethics and potential real-world impact of visualization atlases, aimed to inform the design and study of visualization atlases.",10.1109/TVCG.2024.3456311,2025,,,Design Patterns,design_patterns.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Systematically analyzes and defines the emerging genre of visualization atlases from a corpus and interviews, synthesizing/defining a construct, satisfying C2 and likely C3.","The paper studies visualization atlases as its topic and explicitly contributes a definition plus an analysis of the genre based on a systematic analysis and interviews, satisfying both synthesis/categorization and definitional criteria."
42c66c187222,Toward an effective approach to collaboration education: A taxonomy for game design,A. Loparev; C. A. Egert,"Collaborative video games provide a challenge to designers, who must account for not only the thoughts and actions of individuals, but also the events and interactions among players. However, such games are also an important potential tool for teaching and promoting collaboration, a concept crucial to academia, industry, and education. Before we can develop the necessary design principles to guide game design or the assessment tools to determine the impact of collaborative video games, we must first understand the concept of collaboration. Unfortunately, collaboration is ambiguous, and contradictory definitions exist throughout literature. To reconcile the research space and develop a concrete understanding of collaboration, we analyzed over 25 existing studies and surveys from a wide range of disciplines and with diverse target demographics. The resulting multilevel taxonomy has four main components: group quality, coordination, communication, and support, which in turn are split into subcomponents. Our taxonomy can be used by researchers to inform study design, by game creators to develop design principles, and by educators to guide collaboration assessment.",10.1109/GEM.2015.7377203,2015,,,Design principles,design_principles.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Builds a taxonomy for collaborative game design and defines the construct of collaboration as a basis for design principles, satisfying both C2 and C3.","The abstract centers on developing a taxonomy to clarify the ambiguous concept of collaboration for informing game design, indicating categorization from prior work, but any explicit adapted or original definition is not confirmable from the abstract alone."
44848ca19e31,"Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems",M. Shaw,"Producing a good software design involves not only writing a definition that satisfies the syntax of the chosen language or structural constraints of a design paradigm. It also involves upholding a variety of expectations about the behavior of the system-the semantic expectations. These expectations may apply not only at the code level, but also to more abstract system structures such as software architectures. Such high-level design paradigms provide a vocabulary of components or other constructs and ways to compose those constructs, but not all expressible designs are well-formed, and even well-formed designs may fail to satisfy the expectations of the paradigm. Unfortunately, these expectations are often implicit or documented only informally, so they are challenging to discover, let alone uphold. They may for example, require correct use of complex structures, internal consistency, compliance with external standards, adherence with design principles, etc. Further, the reasons for design decisions that uphold these expectations are often not explicit in the code or other representation of the system. I introduce the idea of design obligations, which are constraints on allowable designs within a given design paradigm that help to assure appropriate use of the paradigm. To illustrate this idea, I discuss design obligations for two paradigms: data abstraction and a class of adaptive based on feedback control.",10.1109/Designing66910.2025.00016,2025,,,Design principles,design_principles.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Examines software design obligations/expectations as a conceptual topic and appears to define design constructs, plausibly satisfying C2/C3 but warrants full-text confirmation.","The abstract appears to analyze software design obligations and semantic expectations as design constructs, but it does not clearly state a literature synthesis or explicit definition in the visible text, so full text is needed."
b77e7d67555e,USSF: A Unified Framework for Screen Standardization in Software Systems,H. Hristov,"This paper introduces the Unified Screen Standardization Framework (USSF), a methodological model that consolidates the heterogeneous principles (such as Nielsen’s heuristics, ISO 9241 principles, WCAG accessibility recommendations, Shneiderman’s Eight Golden Rules, Norman’s design principles, etc.) into a coherent, hierarchical structure. USSF employs two novel mechanisms: (1) artifact-based indexing (APP, SCR, DIA, FRM, CMP, WID) to represent application elements in hierarchical form and (2) inheritance with override rules for systematically applying and adapting standards across different levels of user interface elements. The framework enables traceability, scalability and methodological clarity, supporting both usability evaluation and future integration with automated design tools. The USSF could acts as a composite high-level standard that integrates existing standards, principle, heuristics, established usability and accessibility guidelines into a unified model. An illustrative example demonstrates the framework’s applicability, while a discussion highlights its benefits, limitations and potential for empirical validation. The USSF thus provides a novel contribution to human-computer interaction by bridging established guidelines and enabling standardized, traceable and adaptable screen design.",10.1109/CIEES66347.2025.11300084,2025,,,Design principles,design_principles.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Consolidates heterogeneous design principles/heuristics (Nielsen, ISO, WCAG, Norman) into a hierarchical framework with adaptation rules, satisfying C2 and likely C3, but flagged to confirm definitional adaptation in full text.","The abstract presents a unified framework that consolidates existing usability and accessibility principles into a hierarchical structure, which indicates synthesis/categorization from prior bodies of work, but no explicit definition of design knowledge or related constructs is clearly stated in the abstract."
ba03a17bc120,"The Good, the Bad, and the Ugly: A Theoretical Framework for the Assessment of Continuous Colormaps",R. Bujack; T. L. Turton; F. Samsel; C. Ware; D. H. Rogers; J. Ahrens,"A myriad of design rules for what constitutes a “good” colormap can be found in the literature. Some common rules include order, uniformity, and high discriminative power. However, the meaning of many of these terms is often ambiguous or open to interpretation. At times, different authors may use the same term to describe different concepts or the same rule is described by varying nomenclature. These ambiguities stand in the way of collaborative work, the design of experiments to assess the characteristics of colormaps, and automated colormap generation. In this paper, we review current and historical guidelines for colormap design. We propose a specified taxonomy and provide unambiguous mathematical definitions for the most common design rules.",10.1109/TVCG.2017.2743978,2018,,,Design Rules,design_rules.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Reviews and synthesizes ambiguous design rules for colormaps and proposes a theoretical framework with clarified definitions, satisfying C2 and likely C3.","The paper reviews prior literature on colormap design rules and organizes ambiguous terms into a theoretical framework, so it synthesizes design-related knowledge, but the abstract does not clearly confirm an explicit original or adapted definition of design-knowledge constructs."
56da61efca6b,Transitional Theory,J. Redstrom,"This book opened with the suggestion that as design research engages in the making of many different kinds of things, design theory might well be one of those things it could be making. Whereas a theory of design would take design and designing as its subject, the notion of design theory seems to call for an inquiry into theory as something developed in and through design.",,2017,,,Design theory,design_theory.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Inquires into design theory as something made in and through design, treating design theory as the object of study and offering a conceptual framing, plausibly satisfying C2/C3.","The abstract explicitly reflects on what 'design theory' means and appears to offer a definitional framing, but it does not clearly show a synthesis from prior literature, so full text is needed to assess C2."
5a973fb8ae6f,ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design,M. Dadgar; K. D. Joshi,"Increasing number of older population and patients with chronic diseases, demand a new healthcare model in which patients take more responsibility in their disease management and actively collaborate with their health professionals, known as self-management (SM). SM is defined as a patient's ability to manage the symptoms, treatment, physical and psychosocial consequences, and life style changes that are germane to living with a chronic disease. The use of ICTenabled SM systems have shown promising benefits for the patients with chronic diseases. However it is not clear in the literature if the human values important to the patients are implicated in the SM systems. In this paper, building on Value-Sensitive Design (VSD) perspective and Information Systems Design Theory (ISDT), we have conducted a literature review and analysis to uncover SM human values, to explicate the extent to which those values are implicated in the SM systems, and to illustrate the ways values can be supported in the SM systems.",10.1109/HICSS.2015.388,2015,,,Design theory,design_theory.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Conducts a literature review using value-sensitive design and defines self-management, but whether it synthesizes/defines design knowledge constructs from prior work needs full-text confirmation.","This is a literature review analyzing ICT-enabled self-management using value-sensitive design, so it plausibly synthesizes design-related constructs from prior work, but the truncated abstract does not clearly show an explicit definition or adaptation of design knowledge constructs."
554b27236356,Technique Innovation,D. Harhoff; K. R. Lakhani,"This chapter contains sections titled: Defining Technique Innovation, User Innovation Literature Dealing with the Development of Novel Techniques, A Framework of Technique Innovation and Product Innovation, A Case of Technique Innovation Following Product Innovation: Impressionist Painters, A Case of Equipment Innovation Following Technique Innovation: The Development of Anesthetic Treatment, Main Case Study: Development of Whitewater Kayaking Technique and Equipment, A Description of Development Phases in the Whitewater Kayaking Industry, Discussion of Development Scenarios and Relevance, Discussion of Economic Importance of Technique Innovation, Discussion of Implications for Industry Evolution and Design Theory, Implications for Further Research on Design and Industry Evolution, Conclusion, References",,2016,,,Design theory,design_theory.csv,ieee,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Proposes a framework of technique innovation and defines technique innovation drawing on user innovation literature, plausibly satisfying C2/C3 but needs full text to confirm.","This chapter explicitly includes defining technique innovation and presenting a framework relating technique and product innovation, indicating both definitional treatment and synthesis/categorization of related constructs."
8107b8d7a099,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,S. Iqbal,"Online information security labs intended for training and facilitating hands-on learning for distance students at master’s level are not easy to develop and administer. This research focuses on analyzing the results of a DSR project for design, development, and implementation of an InfoSec lab. This research work contributes to the existing research by putting forth an initial outline of a generalized model for design theory for InfoSec labs aimed at hands-on education of students in the field of information security. The anatomy of design theory framework is used to analyze the necessary components of the anticipated design theory for InfoSec labs in future.",10.1109/CSP55486.2022.00015,2022,,,Design theory,design_theory.csv,ieee|semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Uses the anatomy of design theory framework to analyze and outline a design theory, plausibly synthesizing and adapting design-knowledge constructs; full text needed to confirm.","The paper analyzes components of a design theory framework for InfoSec labs and proposes a generalized model, but the abstract does not clearly show a synthesis of design-knowledge constructs from prior work or an explicit definition, so full text is needed."
268903a30da5,Systematic Review of Systemic Design Frameworks for Complex Challenges,Skye Smith; Eleni Kalantidou,"Systemic design has been noted as a promising scaffold to approach the emerging challenges faced by designers in understanding the dynamic and interconnected problems that define contemporary reality. The field can briefly be described as an attempt to integrate systems and design thinking with complexity and solution-oriented methods. While a range of literature on systemic design is available, its defining framework remains elusive and further development is needed to understand and investigate its viability. This article employs a systematic qualitative literature review in order to explore and synthesise existing systemic design mindsets, processes, and methods. The synthesis of frameworks acts to provide greater insight into the orchestration of applying systemic design to complex problems. It concludes by identifying potential challenges and limitations within the field. In particular, a limited investigation of consumer behaviour is present, with more focus given to material and production throughput.",,2025,Strategic Design Research Journal,https://www.semanticscholar.org/paper/0ad5afc83d67ef0110cda1d9f605336b53447b1a,Design frameworks,design_frameworks.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Systematic literature review explicitly examining and seeking to define systemic design frameworks, satisfying C2 and likely C3; flagged to confirm the definitional contribution in full text.","A systematic qualitative literature review of systemic design frameworks clearly synthesizes and explores frameworks from prior literature, but the abstract does not clearly state an explicit adapted or original definition, so full text is needed for C3."
560be0c20de7,"Designing for Trust, Progress, and Dignity: A Conceptual Framework for Reliability, Responsiveness, and Relational Quality in AI-Enabled Service Systems",M. Colgate; Orla Colgate,"AI is now embedded in frontline service at scale, yet the design frameworks managers reach for were built around human agents and do not translate cleanly to systems that generate rather than retrieve, that automate rather than augment. This paper argues that three design challenges sit at the heart of the problem, though they are rarely treated as a connected set. Generative AI can produce fluent, confident outputs that are simply wrong, which is a qualitatively different kind of reliability failure from anything SERVQUAL was designed to address. AI can reply instantly while leaving the customer no closer to resolution, exposing a gap between speed and what we might call felt responsiveness. And it faces an awkward relational tension. Overclaiming warmth triggers distrust, yet there are genuine service contexts in which the non-human nature of the system is a feature rather than a liability. The RRR Design Framework developed here extends established service quality dimensions to the AI context, organising fifteen prescriptive design principles around reliability, responsiveness, and relational quality, each reconceptualised for AI-mediated service. The principles follow a prevent-and-recover logic within each dimension and are tied together by a single strategic proposition, which is to automate to protect relationships. Four empirically testable propositions are derived from the framework, each operationalised with measurable constructs, moderating conditions, and falsifiable null cases. The framework is most applicable to hybrid human-AI frontline systems where customers are actively working toward a resolution.",,2026,Information,https://www.semanticscholar.org/paper/51493efcd757168bfe90566436e0982efe07bfd9,Design frameworks,design_frameworks.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,advance_criteria,TRUE,"Builds a conceptual framework critiquing and adapting existing service design frameworks (SERVQUAL) for AI-enabled systems, synthesizing and redefining design constructs.","This appears to propose a conceptual framework about AI service-system design qualities, but the truncated abstract does not clearly show a synthesis from prior literature or an explicit definition, so full text is needed."
1e7ab64c6cf9,Commentary: Strength-based co-design that EMPOWERs – Lessons from codesigning with older adults,Bernardo Figueiredo; T. Aleti; Diane M. Martin; Mike Reid; Jacob Sheahan; Larissa Hjorth,"Purpose
This study aims to address the existing gap in co-design frameworks by introducing the EMPOWER framework, a strength-based co-design methodological approach specifically designed to tackle the key empowerment challenges associated with co-designing alongside individuals experiencing vulnerability. The purpose of this study is to provide a set of easy-to-remember empowering guidelines to enhance the co-design process.


Design/methodology/approach
EMPOWER is based on lessons from the field, through five years of working with older adults.


Findings
The framework includes seven guidelines to overcome common challenges in co-design research. The acronym EMPOWER refers to guidelines for extending, multiplying, publicising, outsourcing, widening, enabling and reflecting on co-design research.


Research limitations/implications
Although extendable to other experiences of vulnerability, the examples provided focus on the experiences of ageing consumers.


Practical implications
EMPOWER has direct relevance to practitioners wishing not only to work with consumers experiencing vulnerabilities but also to empower these consumers through purposeful research actions.


Social implications
Although drawing on co-design research with older adults, these guidelines can be applied to empower other groups experiencing vulnerability.


Originality/value
There is a relative lack of guidelines on how to strengthen the co-design process in a way that empowers consumers experiencing vulnerability. To address this, this paper offers a framework and some grounded examples contributing to the current knowledge of co-design in marketing.",,2023,Journal of Services Marketing,https://www.semanticscholar.org/paper/66872f88e4301696a2c140413d0072fc0e04dd88,Design frameworks,design_frameworks.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Introduces the EMPOWER co-design framework with seven guidelines synthesized from field lessons and defines its strength-based methodological approach, plausibly meeting C2 and C3 though as a commentary; flagged for confirmation.","Presents an EMPOWER co-design framework and empowering guidelines derived from five years of field lessons, but the abstract does not clearly show synthesis from prior literature or an explicit definition of a design-knowledge construct, so full text is needed."
660ca24145b2,The E-Design Assessment Tool: an evidence-informed approach towards a consistent terminology for quantifying online distance learning activities,Helen Walmsley-Smith; Lynn Machin; G. Walton,"Online distance learning (ODL) continues to expand rapidly, despite persistent concerns that student experience is poorer and retention lower than for face-to-face courses. Various factors affect ODL quality, but the impact of recommended learning activities, such as student interaction activities and those involving feedback, have proven difficult to assess because of challenges in definition and measurement. Although learning design frameworks and learning analytics have been used to evaluate learning designs, their use is hampered by this lack of an agreed terminology. This study addresses these challenges by initially identifying key ODL activities that are associated with higher quality learning designs. The learning activity terminology was tested using independent raters, who categorised the learning activities in four ODL courses as ‘interaction’, ‘feedback’ or ‘other’, with inter-rater reliability near or above recommended levels. Whilst challenges remain for consistent categorisation, the analysis suggests that increased clarity in the learning activity will aid categorisation. As a result of this analysis, the E-Design Assessment Tool (eDAT) has been developed to incorporate this key terminology and enable improved quantification of learning designs. This can be used with learning analytics, particularly retention and attainment data, thus providing an effective feedback loop on the learning design.",,2019,Research in Learning Technology,https://www.semanticscholar.org/paper/b16b678f10cc89599644f2c85895dbff730b3569,Design frameworks,design_frameworks.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Addresses the lack of agreed terminology in learning design frameworks and works toward a consistent terminology/definitions, plausibly satisfying C2 and C3 but needs full text to confirm.","The study addresses the lack of agreed terminology by developing a consistent terminology for learning design activities, which indicates categorization/definition from prior work, but the abstract does not clearly state an explicit original or adapted definition of design knowledge or a related construct."
e09769771b82,"The Experience, Dynamics and Artifacts Framework: Towards a Holistic Model for Designing Serious and Entertainment Games",Gabriel C. Natucci; M. A. Borges,"Games have been used by educators as a mean for increasing learning retention and providing students with entertainment experiences that go beyond the classroom. However, the process of creating a game for educational purposes (serious game) is segmented into its entertainment structures, which usually are underemployed in a pedagogical application, and in purely educational components, which have been extensively detailed in the literature. This division can hinder the player/learner experience as too much focus in one of these areas can either compromise knowledge acquisition or engagement. To overcome this issue, this work proposes a holistic view of games that includes both learning and entertainment elements, making them indistinguishable in creating either an entertainment or serious game. This notion is further reinforced by reviewing common game design frameworks found in the literature that have an empirical background, and by proposing a unified game design framework that uses elements from the analyzed frameworks and enhances them by including the latest research into game-based learning and serious games guidelines. By proposing a holistic view of games and an accompanying framework, a new way of facing game design is proposed that encourages designers to consider the postgame learning experiences and stimulates educators to take the entertainment aspects of their game more deeply.",,2021,2021 IEEE Conference on Games (CoG),https://www.semanticscholar.org/paper/c99ce43ca2809df3634eb95801e9f47fa335d56f,Design frameworks,design_frameworks.csv,semantic_scholar,full,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,advance_criteria,TRUE,"Synthesizes serious/entertainment game design literature into a holistic framework and proposes its own model, plausibly satisfying C2/C3; flagged to confirm definitional content.","This is explicitly a comprehensive literature review on AI literacy in design intelligence and likely synthesizes related constructs, but the abstract does not clearly state an original or adapted definition."
