space,config,algorithm,cluster_count,noise_count,noise_fraction,coverage,smallest_cluster,largest_cluster,silhouette_original_cosine,eps,min_samples,min_cluster_size,selected
umap5,dbscan_eps0.574188_ms8,dbscan,7,4,0.0087527352297593,0.9912472647702407,11,371,-0.01885583996772766,0.574188,8.0,,False
umap5,dbscan_eps0.303240_ms10,dbscan,12,255,0.5579868708971554,0.4420131291028446,10,37,0.17790362238883972,0.30324,10.0,,False
umap5,dbscan_eps0.313614_ms10,dbscan,12,245,0.5361050328227571,0.4638949671772429,10,42,0.1645045429468155,0.313614,10.0,,False
umap5,dbscan_eps0.321823_ms10,dbscan,13,227,0.49671772428884026,0.5032822757111597,10,44,0.1557811200618744,0.321823,10.0,,False
umap5,dbscan_eps0.325869_ms10,dbscan,12,223,0.487964989059081,0.5120350109409191,11,46,0.1447288691997528,0.325869,10.0,,False
umap5,dbscan_eps0.331605_ms10,dbscan,13,207,0.45295404814004375,0.5470459518599562,10,48,0.1354714184999466,0.331605,10.0,,False
umap5,dbscan_eps0.340057_ms10,dbscan,13,201,0.43982494529540483,0.5601750547045952,10,49,0.1324637085199356,0.340057,10.0,,False
umap5,dbscan_eps0.352527_ms10,dbscan,14,178,0.38949671772428884,0.6105032822757112,10,51,0.1290191113948822,0.352527,10.0,,False
umap5,dbscan_eps0.361627_ms10,dbscan,16,155,0.33916849015317285,0.6608315098468271,10,52,0.11626178026199341,0.361627,10.0,,False
umap5,dbscan_eps0.373518_ms10,dbscan,17,135,0.29540481400437635,0.7045951859956237,10,53,0.10992883145809174,0.373518,10.0,,False
umap5,dbscan_eps0.384626_ms10,dbscan,16,131,0.28665207877461707,0.7133479212253829,7,68,0.10304106026887894,0.384626,10.0,,False
umap5,dbscan_eps0.389182_ms10,dbscan,16,122,0.26695842450765866,0.7330415754923414,7,70,0.0987355038523674,0.389182,10.0,,False
umap5,dbscan_eps0.400285_ms10,dbscan,16,103,0.22538293216630198,0.774617067833698,7,72,0.09494305402040482,0.400285,10.0,,False
umap5,dbscan_eps0.411424_ms10,dbscan,15,96,0.2100656455142232,0.7899343544857768,10,84,0.08870800584554672,0.411424,10.0,,False
umap5,dbscan_eps0.422079_ms10,dbscan,15,84,0.1838074398249453,0.8161925601750547,11,92,0.08130822330713272,0.422079,10.0,,False
umap5,dbscan_eps0.432330_ms10,dbscan,15,81,0.1772428884026258,0.8227571115973742,11,92,0.0799148753285408,0.43233,10.0,,False
umap5,dbscan_eps0.442110_ms10,dbscan,14,75,0.16411378555798686,0.8358862144420132,11,114,0.06711751967668533,0.44211,10.0,,False
umap5,dbscan_eps0.447015_ms10,dbscan,12,72,0.1575492341356674,0.8424507658643327,11,138,0.04526723921298981,0.447015,10.0,,False
umap5,dbscan_eps0.459198_ms10,dbscan,11,66,0.14442013129102846,0.8555798687089715,11,140,0.04290954768657684,0.459198,10.0,,False
umap5,dbscan_eps0.476182_ms10,dbscan,11,59,0.12910284463894967,0.8708971553610503,11,142,0.040048521012067795,0.476182,10.0,,False
umap5,dbscan_eps0.489110_ms10,dbscan,10,55,0.12035010940919037,0.8796498905908097,11,142,0.035326868295669556,0.48911,10.0,,False
umap5,dbscan_eps0.507897_ms10,dbscan,9,49,0.10722100656455143,0.8927789934354485,11,273,-0.010378710925579071,0.507897,10.0,,False
umap5,dbscan_eps0.517690_ms10,dbscan,9,31,0.06783369803063458,0.9321663019693655,11,275,-0.016536425799131393,0.51769,10.0,,False
umap5,dbscan_eps0.536201_ms10,dbscan,8,24,0.0525164113785558,0.9474835886214442,11,276,-0.001944888848811388,0.536201,10.0,,False
umap5,dbscan_eps0.551690_ms10,dbscan,8,16,0.0350109409190372,0.9649890590809628,11,284,-0.004412100184708834,0.55169,10.0,,False
umap5,dbscan_eps0.565350_ms10,dbscan,7,12,0.0262582056892779,0.973741794310722,11,363,-0.015804262831807137,0.56535,10.0,,False
umap5,dbscan_eps0.594029_ms10,dbscan,7,10,0.02188183807439825,0.9781181619256017,11,365,-0.01634075865149498,0.594029,10.0,,False
umap5,dbscan_eps0.617618_ms10,dbscan,7,10,0.02188183807439825,0.9781181619256017,11,365,-0.01634075865149498,0.617618,10.0,,False
umap5,dbscan_eps0.651070_ms10,dbscan,7,0,0.0,1.0,11,375,-0.01954103633761406,0.65107,10.0,,False
umap5,hdbscan_mcs5_ms1,hdbscan,32,57,0.12472647702407003,0.87527352297593,5,53,0.05151291936635971,,1.0,5.0,False
umap5,hdbscan_mcs5_ms3,hdbscan,27,60,0.13129102844638948,0.8687089715536105,5,52,0.06604945659637451,,3.0,5.0,False
umap5,hdbscan_mcs5_ms5,hdbscan,23,119,0.2603938730853392,0.7396061269146609,6,50,0.08886371552944183,,5.0,5.0,False
umap5,hdbscan_mcs8_ms1,hdbscan,22,58,0.12691466083150985,0.8730853391684902,8,53,0.07517042011022568,,1.0,8.0,False
umap5,hdbscan_mcs8_ms3,hdbscan,21,60,0.13129102844638948,0.8687089715536105,8,52,0.06940346956253052,,3.0,8.0,False
umap5,hdbscan_mcs8_ms5,hdbscan,18,129,0.28227571115973743,0.7177242888402626,8,50,0.09332834929227829,,5.0,8.0,False
umap5,hdbscan_mcs8_ms8,hdbscan,15,115,0.25164113785557984,0.7483588621444202,8,87,0.0763154923915863,,8.0,8.0,False
umap5,hdbscan_mcs10_ms1,hdbscan,17,58,0.12691466083150985,0.8730853391684902,10,53,0.0782572478055954,,1.0,10.0,False
umap5,hdbscan_mcs10_ms3,hdbscan,17,71,0.15536105032822758,0.8446389496717724,10,52,0.08186374604701996,,3.0,10.0,False
umap5,hdbscan_mcs10_ms5,hdbscan,14,108,0.2363238512035011,0.7636761487964989,11,105,0.06238119676709175,,5.0,10.0,False
umap5,hdbscan_mcs10_ms8,hdbscan,14,123,0.26914660831509846,0.7308533916849015,11,87,0.07797198742628098,,8.0,10.0,False
umap5,hdbscan_mcs10_ms10,hdbscan,14,146,0.31947483588621445,0.6805251641137856,11,77,0.08978741616010666,,10.0,10.0,False
umap5,hdbscan_mcs12_ms1,hdbscan,15,79,0.17286652078774617,0.8271334792122538,12,53,0.07258011400699615,,1.0,12.0,False
umap5,hdbscan_mcs12_ms3,hdbscan,15,92,0.2013129102844639,0.7986870897155361,12,52,0.07609240710735321,,3.0,12.0,False
umap5,hdbscan_mcs12_ms5,hdbscan,5,13,0.028446389496717725,0.9715536105032823,12,384,-0.03318188339471817,,5.0,12.0,False
umap5,hdbscan_mcs12_ms8,hdbscan,12,119,0.2603938730853392,0.7396061269146609,12,113,0.05811582878232002,,8.0,12.0,False
umap5,hdbscan_mcs12_ms10,hdbscan,4,13,0.028446389496717725,0.9715536105032823,13,397,0.014934306964278221,,10.0,12.0,False
umap5,hdbscan_mcs15_ms1,hdbscan,3,24,0.0525164113785558,0.9474835886214442,15,398,0.06298535317182541,,1.0,15.0,False
umap5,hdbscan_mcs15_ms3,hdbscan,3,24,0.0525164113785558,0.9474835886214442,15,398,0.06298535317182541,,3.0,15.0,False
umap5,hdbscan_mcs15_ms5,hdbscan,3,24,0.0525164113785558,0.9474835886214442,15,398,0.06298535317182541,,5.0,15.0,False
umap5,hdbscan_mcs15_ms8,hdbscan,3,25,0.05470459518599562,0.9452954048140044,15,398,0.062111467123031616,,8.0,15.0,False
umap5,hdbscan_mcs15_ms10,hdbscan,3,26,0.05689277899343545,0.9431072210065645,15,397,0.06242864206433296,,10.0,15.0,False
umap5,hdbscan_mcs20_ms1,hdbscan,2,39,0.08533916849015317,0.9146608315098468,20,398,0.07777205854654312,,1.0,20.0,True
umap5,hdbscan_mcs20_ms3,hdbscan,2,39,0.08533916849015317,0.9146608315098468,20,398,0.07777205854654312,,3.0,20.0,False
umap5,hdbscan_mcs20_ms5,hdbscan,2,39,0.08533916849015317,0.9146608315098468,20,398,0.07777205854654312,,5.0,20.0,False
umap5,hdbscan_mcs20_ms8,hdbscan,4,221,0.48358862144420134,0.5164113785557987,34,113,0.06730525195598602,,8.0,20.0,False
umap5,hdbscan_mcs20_ms10,hdbscan,4,199,0.43544857768052514,0.5645514223194749,43,114,0.06200939044356346,,10.0,20.0,False
umap10,kmeans_k2,kmeans,2,0,0.0,1.0,203,254,0.06717940419912338,,,,True
umap10,kmeans_k3,kmeans,3,0,0.0,1.0,13,250,0.026099616661667824,,,,False
umap10,kmeans_k5,kmeans,5,0,0.0,1.0,13,177,0.034525446593761444,,,,False
umap10,kmeans_k6,kmeans,6,0,0.0,1.0,11,176,0.039384812116622925,,,,False
umap10,kmeans_k8,kmeans,8,0,0.0,1.0,11,121,0.049887411296367645,,,,False
umap10,kmeans_k10,kmeans,10,0,0.0,1.0,11,79,0.05582336336374283,,,,False
umap10,kmeans_k12,kmeans,12,0,0.0,1.0,11,76,0.055567458271980286,,,,False
umap10,dbscan_eps0.130010_ms3,dbscan,33,303,0.6630196936542669,0.33698030634573306,3,13,0.19826248288154602,0.13001,3.0,,False
umap10,dbscan_eps0.136831_ms3,dbscan,37,287,0.6280087527352297,0.37199124726477023,3,14,0.1798037588596344,0.136831,3.0,,False
umap10,dbscan_eps0.143541_ms3,dbscan,39,279,0.6105032822757112,0.38949671772428884,3,14,0.16831237077713013,0.143541,3.0,,False
umap10,dbscan_eps0.149644_ms3,dbscan,43,258,0.5645514223194749,0.43544857768052514,3,14,0.1612192839384079,0.149644,3.0,,False
umap10,dbscan_eps0.154822_ms3,dbscan,43,247,0.5404814004376368,0.45951859956236324,3,15,0.15224111080169678,0.154822,3.0,,False
umap10,dbscan_eps0.158520_ms3,dbscan,45,235,0.5142231947483589,0.48577680525164113,3,15,0.14805613458156586,0.15852,3.0,,False
umap10,dbscan_eps0.164415_ms3,dbscan,45,226,0.49452954048140046,0.5054704595185996,3,15,0.14798159897327423,0.164415,3.0,,False
umap10,dbscan_eps0.168247_ms3,dbscan,42,224,0.49015317286652077,0.5098468271334792,3,15,0.1439584344625473,0.168247,3.0,,False
umap10,dbscan_eps0.173803_ms3,dbscan,42,219,0.47921225382932164,0.5207877461706784,3,15,0.13832774758338928,0.173803,3.0,,False
umap10,dbscan_eps0.182349_ms3,dbscan,44,206,0.45076586433260396,0.5492341356673961,3,15,0.12970484793186188,0.182349,3.0,,False
umap10,dbscan_eps0.192896_ms3,dbscan,41,200,0.437636761487965,0.562363238512035,3,15,0.14515775442123413,0.192896,3.0,,False
umap10,dbscan_eps0.201021_ms3,dbscan,42,183,0.40043763676148797,0.5995623632385121,3,16,0.12128697335720062,0.201021,3.0,,False
umap10,dbscan_eps0.207957_ms3,dbscan,44,169,0.36980306345733044,0.6301969365426696,3,16,0.11764177680015564,0.207957,3.0,,False
umap10,dbscan_eps0.217482_ms3,dbscan,45,155,0.33916849015317285,0.6608315098468271,3,18,0.11400515586137772,0.217482,3.0,,False
umap10,dbscan_eps0.224526_ms3,dbscan,45,140,0.3063457330415755,0.6936542669584245,3,19,0.11625466495752335,0.224526,3.0,,False
umap10,dbscan_eps0.233978_ms3,dbscan,44,127,0.2778993435448578,0.7221006564551422,3,19,0.10654451698064804,0.233978,3.0,,False
umap10,dbscan_eps0.236658_ms3,dbscan,44,123,0.26914660831509846,0.7308533916849015,3,19,0.10565487295389175,0.236658,3.0,,False
umap10,dbscan_eps0.244051_ms3,dbscan,45,104,0.2275711159737418,0.7724288840262582,3,22,0.09602390229701996,0.244051,3.0,,False
umap10,dbscan_eps0.248816_ms3,dbscan,44,95,0.20787746170678337,0.7921225382932167,3,33,0.09412892907857895,0.248816,3.0,,False
umap10,dbscan_eps0.256480_ms3,dbscan,42,88,0.1925601750547046,0.8074398249452954,3,34,0.08744299411773682,0.25648,3.0,,False
umap10,dbscan_eps0.270657_ms3,dbscan,39,84,0.1838074398249453,0.8161925601750547,3,44,0.08434771001338959,0.270657,3.0,,False
umap10,dbscan_eps0.278230_ms3,dbscan,38,79,0.17286652078774617,0.8271334792122538,3,46,0.0835280641913414,0.27823,3.0,,False
umap10,dbscan_eps0.297883_ms3,dbscan,36,66,0.14442013129102846,0.8555798687089715,3,46,0.07133937627077103,0.297883,3.0,,False
umap10,dbscan_eps0.310981_ms3,dbscan,30,61,0.13347921225382933,0.8665207877461707,3,53,0.05703414976596832,0.310981,3.0,,False
umap10,dbscan_eps0.329760_ms3,dbscan,29,51,0.11159737417943107,0.888402625820569,3,77,0.04075975343585014,0.32976,3.0,,False
umap10,dbscan_eps0.349846_ms3,dbscan,25,38,0.08315098468271334,0.9168490153172867,3,78,0.059346217662096024,0.349846,3.0,,False
umap10,dbscan_eps0.367979_ms3,dbscan,22,30,0.06564551422319474,0.9343544857768052,3,146,0.0206303671002388,0.367979,3.0,,False
umap10,dbscan_eps0.383426_ms3,dbscan,23,21,0.045951859956236324,0.9540481400437637,3,147,0.01872464269399643,0.383426,3.0,,False
umap10,dbscan_eps0.204129_ms5,dbscan,22,269,0.5886214442013129,0.4113785557986871,5,15,0.17380312085151672,0.204129,5.0,,False
umap10,dbscan_eps0.211264_ms5,dbscan,24,254,0.5557986870897156,0.4442013129102845,5,16,0.16118283569812775,0.211264,5.0,,False
umap10,dbscan_eps0.218394_ms5,dbscan,26,237,0.5185995623632386,0.4814004376367615,5,16,0.13823844492435455,0.218394,5.0,,False
umap10,dbscan_eps0.229685_ms5,dbscan,24,231,0.5054704595185996,0.49452954048140046,5,16,0.14982184767723083,0.229685,5.0,,False
umap10,dbscan_eps0.234680_ms5,dbscan,25,218,0.47702407002188185,0.5229759299781181,5,17,0.14278191328048706,0.23468,5.0,,False
umap10,dbscan_eps0.242076_ms5,dbscan,25,206,0.45076586433260396,0.5492341356673961,5,17,0.1391238421201706,0.242076,5.0,,False
umap10,dbscan_eps0.246434_ms5,dbscan,25,197,0.4310722100656455,0.5689277899343544,5,18,0.13236597180366516,0.246434,5.0,,False
umap10,dbscan_eps0.251363_ms5,dbscan,24,189,0.4135667396061269,0.5864332603938731,5,28,0.1373862475156784,0.251363,5.0,,False
umap10,dbscan_eps0.260418_ms5,dbscan,24,178,0.38949671772428884,0.6105032822757112,4,33,0.13900688290596008,0.260418,5.0,,False
umap10,dbscan_eps0.269797_ms5,dbscan,23,171,0.3741794310722101,0.6258205689277899,5,38,0.14266714453697205,0.269797,5.0,,False
umap10,dbscan_eps0.274689_ms5,dbscan,24,155,0.33916849015317285,0.6608315098468271,5,42,0.13850165903568268,0.274689,5.0,,False
umap10,dbscan_eps0.282146_ms5,dbscan,24,145,0.3172866520787746,0.6827133479212254,5,44,0.13906212151050568,0.282146,5.0,,False
umap10,dbscan_eps0.288314_ms5,dbscan,26,132,0.2888402625820569,0.7111597374179431,4,44,0.12967725098133087,0.288314,5.0,,False
umap10,dbscan_eps0.297231_ms5,dbscan,27,119,0.2603938730853392,0.7396061269146609,4,45,0.1231950968503952,0.297231,5.0,,False
umap10,dbscan_eps0.304918_ms5,dbscan,27,114,0.24945295404814005,0.75054704595186,4,45,0.11793067306280136,0.304918,5.0,,False
umap10,dbscan_eps0.310894_ms5,dbscan,26,103,0.22538293216630198,0.774617067833698,3,53,0.09325484186410904,0.310894,5.0,,False
umap10,dbscan_eps0.325354_ms5,dbscan,24,94,0.20568927789934355,0.7943107221006565,5,54,0.09176131337881088,0.325354,5.0,,False
umap10,dbscan_eps0.334919_ms5,dbscan,21,89,0.19474835886214442,0.8052516411378556,5,55,0.09456660598516464,0.334919,5.0,,False
umap10,dbscan_eps0.342703_ms5,dbscan,21,80,0.175054704595186,0.824945295404814,5,75,0.06375107169151306,0.342703,5.0,,False
umap10,dbscan_eps0.352308_ms5,dbscan,22,72,0.1575492341356674,0.8424507658643327,3,75,0.06938709318637848,0.352308,5.0,,False
umap10,dbscan_eps0.360311_ms5,dbscan,21,67,0.14660831509846828,0.8533916849015317,3,78,0.059659115970134735,0.360311,5.0,,False
umap10,dbscan_eps0.375839_ms5,dbscan,18,58,0.12691466083150985,0.8730853391684902,5,99,0.05529315769672394,0.375839,5.0,,False
umap10,dbscan_eps0.393006_ms5,dbscan,17,54,0.11816192560175055,0.8818380743982495,5,125,0.04494734853506088,0.393006,5.0,,False
umap10,dbscan_eps0.409085_ms5,dbscan,17,42,0.09190371991247265,0.9080962800875274,5,127,0.044564977288246155,0.409085,5.0,,False
umap10,dbscan_eps0.431171_ms5,dbscan,16,32,0.0700218818380744,0.9299781181619255,4,145,0.025775810703635216,0.431171,5.0,,False
umap10,dbscan_eps0.453744_ms5,dbscan,15,20,0.0437636761487965,0.9562363238512035,4,252,-0.013618461787700653,0.453744,5.0,,False
umap10,dbscan_eps0.470198_ms5,dbscan,14,17,0.037199124726477024,0.962800875273523,4,253,-0.01708327606320381,0.470198,5.0,,False
umap10,dbscan_eps0.492930_ms5,dbscan,11,14,0.030634573304157548,0.9693654266958425,4,313,-0.03655577823519707,0.49293,5.0,,False
umap10,dbscan_eps0.273757_ms8,dbscan,15,231,0.5054704595185996,0.49452954048140046,8,34,0.16633635759353638,0.273757,8.0,,True
umap10,dbscan_eps0.279086_ms8,dbscan,15,225,0.4923413566739606,0.5076586433260394,8,36,0.16348539292812347,0.279086,8.0,,False
umap10,dbscan_eps0.289505_ms8,dbscan,16,212,0.4638949671772429,0.5361050328227571,8,36,0.15299579501152039,0.289505,8.0,,False
umap10,dbscan_eps0.293560_ms8,dbscan,16,208,0.4551422319474836,0.5448577680525164,8,37,0.14860093593597412,0.29356,8.0,,False
umap10,dbscan_eps0.301264_ms8,dbscan,17,197,0.4310722100656455,0.5689277899343544,8,37,0.14043408632278442,0.301264,8.0,,False
umap10,dbscan_eps0.312596_ms8,dbscan,17,190,0.41575492341356673,0.5842450765864332,8,41,0.13669174909591675,0.312596,8.0,,False
umap10,dbscan_eps0.324252_ms8,dbscan,16,186,0.40700218818380746,0.5929978118161926,8,44,0.14585371315479279,0.324252,8.0,,False
umap10,dbscan_eps0.329044_ms8,dbscan,16,182,0.3982494529540481,0.6017505470459519,9,44,0.1434652954339981,0.329044,8.0,,False
umap10,dbscan_eps0.337363_ms8,dbscan,18,160,0.350109409190372,0.649890590809628,8,47,0.13284212350845337,0.337363,8.0,,False
umap10,dbscan_eps0.344554_ms8,dbscan,19,144,0.3150984682713348,0.6849015317286652,8,47,0.1235317811369896,0.344554,8.0,,False
umap10,dbscan_eps0.352649_ms8,dbscan,19,127,0.2778993435448578,0.7221006564551422,7,53,0.11362733691930771,0.352649,8.0,,False
umap10,dbscan_eps0.361172_ms8,dbscan,19,116,0.2538293216630197,0.7461706783369803,7,53,0.10640156269073486,0.361172,8.0,,False
umap10,dbscan_eps0.366734_ms8,dbscan,19,112,0.24507658643326038,0.7549234135667396,7,53,0.10409209877252579,0.366734,8.0,,False
umap10,dbscan_eps0.374877_ms8,dbscan,17,102,0.22319474835886213,0.7768052516411379,7,80,0.0914132371544838,0.374877,8.0,,False
umap10,dbscan_eps0.386224_ms8,dbscan,16,96,0.2100656455142232,0.7899343544857768,11,90,0.08044233173131943,0.386224,8.0,,False
umap10,dbscan_eps0.389955_ms8,dbscan,16,93,0.20350109409190373,0.7964989059080962,11,90,0.07929721474647522,0.389955,8.0,,False
umap10,dbscan_eps0.403400_ms8,dbscan,15,87,0.19037199124726478,0.8096280087527352,11,91,0.07968165725469589,0.4034,8.0,,False
umap10,dbscan_eps0.413696_ms8,dbscan,13,79,0.17286652078774617,0.8271334792122538,11,120,0.05124624818563461,0.413696,8.0,,False
umap10,dbscan_eps0.423356_ms8,dbscan,12,75,0.16411378555798686,0.8358862144420132,11,139,0.0436943881213665,0.423356,8.0,,False
umap10,dbscan_eps0.443204_ms8,dbscan,13,58,0.12691466083150985,0.8730853391684902,8,142,0.03434908762574196,0.443204,8.0,,False
umap10,dbscan_eps0.457488_ms8,dbscan,13,53,0.11597374179431072,0.8840262582056893,8,142,0.03302040696144104,0.457488,8.0,,False
umap10,dbscan_eps0.487717_ms8,dbscan,12,45,0.09846827133479212,0.9015317286652079,10,251,-0.0068541644141077995,0.487717,8.0,,False
umap10,dbscan_eps0.494559_ms8,dbscan,12,34,0.07439824945295405,0.925601750547046,9,262,-0.024412773549556732,0.494559,8.0,,False
umap10,dbscan_eps0.512765_ms8,dbscan,9,30,0.06564551422319474,0.9343544857768052,11,307,-0.025507763028144836,0.512765,8.0,,False
umap10,dbscan_eps0.533734_ms8,dbscan,10,23,0.05032822757111598,0.949671772428884,3,311,-0.028726208955049515,0.533734,8.0,,False
umap10,dbscan_eps0.550905_ms8,dbscan,9,20,0.0437636761487965,0.9562363238512035,11,317,-0.027918443083763123,0.550905,8.0,,False
umap10,dbscan_eps0.577515_ms8,dbscan,8,16,0.0350109409190372,0.9649890590809628,11,339,-0.02516915462911129,0.577515,8.0,,False
umap10,dbscan_eps0.606357_ms8,dbscan,7,6,0.01312910284463895,0.986870897155361,11,369,-0.018115438520908356,0.606357,8.0,,False
umap10,dbscan_eps0.312762_ms10,dbscan,13,233,0.5098468271334792,0.49015317286652077,11,36,0.16094212234020233,0.312762,10.0,,False
umap10,dbscan_eps0.323820_ms10,dbscan,13,228,0.4989059080962801,0.5010940919037199,11,38,0.16059893369674683,0.32382,10.0,,False
umap10,dbscan_eps0.329555_ms10,dbscan,14,216,0.4726477024070022,0.5273522975929978,10,39,0.15933619439601898,0.329555,10.0,,False
umap10,dbscan_eps0.340292_ms10,dbscan,14,208,0.4551422319474836,0.5448577680525164,10,44,0.15496481955051422,0.340292,10.0,,False
umap10,dbscan_eps0.346948_ms10,dbscan,14,203,0.4442013129102845,0.5557986870897156,10,45,0.15109726786613464,0.346948,10.0,,False
umap10,dbscan_eps0.356683_ms10,dbscan,14,194,0.424507658643326,0.5754923413566739,10,48,0.14530625939369202,0.356683,10.0,,False
umap10,dbscan_eps0.366209_ms10,dbscan,15,178,0.38949671772428884,0.6105032822757112,10,49,0.13652142882347107,0.366209,10.0,,False
umap10,dbscan_eps0.372209_ms10,dbscan,17,146,0.31947483588621445,0.6805251641137856,8,54,0.10018841177225113,0.372209,10.0,,False
umap10,dbscan_eps0.380424_ms10,dbscan,18,129,0.28227571115973743,0.7177242888402626,10,54,0.10439416766166687,0.380424,10.0,,False
umap10,dbscan_eps0.388134_ms10,dbscan,18,120,0.26258205689277897,0.737417943107221,10,54,0.09972915798425674,0.388134,10.0,,False
umap10,dbscan_eps0.397959_ms10,dbscan,16,111,0.24288840262582057,0.7571115973741794,11,81,0.08922767639160156,0.397959,10.0,,False
umap10,dbscan_eps0.403604_ms10,dbscan,15,105,0.22975929978118162,0.7702407002188184,11,81,0.08992215245962143,0.403604,10.0,,False
umap10,dbscan_eps0.410942_ms10,dbscan,15,100,0.2188183807439825,0.7811816192560175,11,85,0.08576443791389465,0.410942,10.0,,False
umap10,dbscan_eps0.421420_ms10,dbscan,14,92,0.2013129102844639,0.7986870897155361,11,109,0.07249437272548676,0.42142,10.0,,False
umap10,dbscan_eps0.432815_ms10,dbscan,13,85,0.18599562363238512,0.8140043763676149,11,132,0.06425588577985764,0.432815,10.0,,False
umap10,dbscan_eps0.445655_ms10,dbscan,13,80,0.175054704595186,0.824945295404814,11,134,0.06249334290623665,0.445655,10.0,,False
umap10,dbscan_eps0.455354_ms10,dbscan,13,77,0.16849015317286653,0.8315098468271335,11,134,0.06064914911985397,0.455354,10.0,,False
umap10,dbscan_eps0.462454_ms10,dbscan,13,70,0.15317286652078774,0.8468271334792122,11,137,0.05949116498231888,0.462454,10.0,,False
umap10,dbscan_eps0.472796_ms10,dbscan,14,56,0.12253829321663019,0.8774617067833698,10,141,0.050223421305418015,0.472796,10.0,,False
umap10,dbscan_eps0.488657_ms10,dbscan,14,52,0.1137855579868709,0.8862144420131292,10,141,0.048488978296518326,0.488657,10.0,,False
umap10,dbscan_eps0.501033_ms10,dbscan,13,51,0.11159737417943107,0.888402625820569,10,140,0.03704763203859329,0.501033,10.0,,False
umap10,dbscan_eps0.513962_ms10,dbscan,11,42,0.09190371991247265,0.9080962800875274,11,263,-0.00807475671172142,0.513962,10.0,,False
umap10,dbscan_eps0.544458_ms10,dbscan,10,31,0.06783369803063458,0.9321663019693655,11,270,-0.013722903095185757,0.544458,10.0,,False
umap10,dbscan_eps0.557465_ms10,dbscan,10,26,0.05689277899343545,0.9431072210065645,11,273,-0.013841082341969013,0.557465,10.0,,False
umap10,dbscan_eps0.578350_ms10,dbscan,10,21,0.045951859956236324,0.9540481400437637,11,283,-0.019552046433091164,0.57835,10.0,,False
umap10,dbscan_eps0.596619_ms10,dbscan,8,16,0.0350109409190372,0.9649890590809628,11,339,-0.025689654052257538,0.596619,10.0,,False
umap10,dbscan_eps0.616514_ms10,dbscan,7,9,0.019693654266958426,0.9803063457330415,11,366,-0.018211668357253075,0.616514,10.0,,False
umap10,dbscan_eps0.650176_ms10,dbscan,6,8,0.0175054704595186,0.9824945295404814,11,378,-0.025430917739868164,0.650176,10.0,,False
umap10,hdbscan_mcs5_ms1,hdbscan,35,63,0.13785557986870897,0.862144420131291,5,25,0.05549463629722595,,1.0,5.0,False
umap10,hdbscan_mcs5_ms3,hdbscan,32,74,0.16192560175054704,0.838074398249453,5,25,0.06583499163389206,,3.0,5.0,False
umap10,hdbscan_mcs5_ms5,hdbscan,25,92,0.2013129102844639,0.7986870897155361,5,39,0.10358954966068268,,5.0,5.0,False
umap10,hdbscan_mcs8_ms1,hdbscan,23,52,0.1137855579868709,0.8862144420131292,8,53,0.073750801384449,,1.0,8.0,False
umap10,hdbscan_mcs8_ms3,hdbscan,22,57,0.12472647702407003,0.87527352297593,8,51,0.08524701744318008,,3.0,8.0,False
umap10,hdbscan_mcs8_ms5,hdbscan,21,93,0.20350109409190373,0.7964989059080962,9,47,0.09688775986433029,,5.0,8.0,False
umap10,hdbscan_mcs8_ms8,hdbscan,18,159,0.3479212253829322,0.6520787746170679,10,39,0.12483496963977814,,8.0,8.0,False
umap10,hdbscan_mcs10_ms1,hdbscan,21,54,0.11816192560175055,0.8818380743982495,10,53,0.07941106706857681,,1.0,10.0,False
umap10,hdbscan_mcs10_ms3,hdbscan,21,65,0.1422319474835886,0.8577680525164114,10,51,0.0870293602347374,,3.0,10.0,False
umap10,hdbscan_mcs10_ms5,hdbscan,19,111,0.24288840262582057,0.7571115973741794,11,47,0.10265764594078064,,5.0,10.0,False
umap10,hdbscan_mcs10_ms8,hdbscan,3,0,0.0,1.0,11,433,0.007359526585787535,,8.0,10.0,False
umap10,hdbscan_mcs10_ms10,hdbscan,3,0,0.0,1.0,11,433,0.007359526585787535,,10.0,10.0,False
umap10,hdbscan_mcs12_ms1,hdbscan,19,75,0.16411378555798686,0.8358862144420132,12,53,0.07415585964918137,,1.0,12.0,False
umap10,hdbscan_mcs12_ms3,hdbscan,19,86,0.18818380743982493,0.811816192560175,12,51,0.0820789784193039,,3.0,12.0,False
umap10,hdbscan_mcs12_ms5,hdbscan,2,0,0.0,1.0,13,444,0.00321890483610332,,5.0,12.0,False
umap10,hdbscan_mcs12_ms8,hdbscan,2,0,0.0,1.0,13,444,0.00321890483610332,,8.0,12.0,False
umap10,hdbscan_mcs12_ms10,hdbscan,2,0,0.0,1.0,13,444,0.00321890483610332,,10.0,12.0,False
umap10,hdbscan_mcs15_ms1,hdbscan,16,113,0.24726477024070023,0.7527352297592997,15,53,0.06661923974752426,,1.0,15.0,False
umap10,hdbscan_mcs15_ms3,hdbscan,14,114,0.24945295404814005,0.75054704595186,15,51,0.05691218748688698,,3.0,15.0,False
umap10,hdbscan_mcs15_ms5,hdbscan,12,131,0.28665207877461707,0.7133479212253829,15,86,0.05665458366274834,,5.0,15.0,False
umap10,hdbscan_mcs15_ms8,hdbscan,3,27,0.05908096280087528,0.9409190371991247,15,396,0.06271445006132126,,8.0,15.0,True
umap10,hdbscan_mcs15_ms10,hdbscan,3,29,0.06345733041575492,0.936542669584245,15,394,0.062372200191020966,,10.0,15.0,False
