paper_id,keyword,chunk_index,chunk_type,characters,words
631c79d1cbc5,Design Patterns,10,title_pdf_passage,494,65
631c79d1cbc5,Design Patterns,11,title_pdf_passage,780,117
631c79d1cbc5,Design Patterns,12,title_pdf_passage,971,133
63e3bdac7fab,Design Patterns,0,title_abstract,2085,310
63e3bdac7fab,Design Patterns,1,title_pdf_passage,1136,173
63e3bdac7fab,Design Patterns,2,title_pdf_passage,587,93
63e3bdac7fab,Design Patterns,3,title_pdf_passage,1359,205
63e3bdac7fab,Design Patterns,4,title_pdf_passage,994,151
63e3bdac7fab,Design Patterns,5,title_pdf_passage,1033,157
63e3bdac7fab,Design Patterns,6,title_pdf_passage,1077,166
63e3bdac7fab,Design Patterns,7,title_pdf_passage,976,142
63e3bdac7fab,Design Patterns,8,title_pdf_passage,1213,159
63e3bdac7fab,Design Patterns,9,title_pdf_passage,831,129
63e3bdac7fab,Design Patterns,10,title_pdf_passage,1089,160
63e3bdac7fab,Design Patterns,11,title_pdf_passage,1279,192
63e3bdac7fab,Design Patterns,12,title_pdf_passage,1156,185
64230bcb1202,Design theory,0,title_abstract,1241,178
64230bcb1202,Design theory,1,title_pdf_passage,772,103
64230bcb1202,Design theory,2,title_pdf_passage,966,125
64230bcb1202,Design theory,3,title_pdf_passage,975,141
64230bcb1202,Design theory,4,title_pdf_passage,1102,153
64230bcb1202,Design theory,5,title_pdf_passage,983,127
64230bcb1202,Design theory,6,title_pdf_passage,1000,143
64230bcb1202,Design theory,7,title_pdf_passage,407,57
64230bcb1202,Design theory,8,title_pdf_passage,1117,161
64230bcb1202,Design theory,9,title_pdf_passage,986,157
64230bcb1202,Design theory,10,title_pdf_passage,594,86
64230bcb1202,Design theory,11,title_pdf_passage,986,133
64230bcb1202,Design theory,12,title_pdf_passage,953,130
662ae9cea17d,Design Guidelines,0,title_abstract,1418,220
662ae9cea17d,Design Guidelines,1,title_pdf_passage,843,136
662ae9cea17d,Design Guidelines,2,title_pdf_passage,1097,158
662ae9cea17d,Design Guidelines,3,title_pdf_passage,555,88
662ae9cea17d,Design Guidelines,4,title_pdf_passage,512,81
662ae9cea17d,Design Guidelines,5,title_pdf_passage,396,63
662ae9cea17d,Design Guidelines,6,title_pdf_passage,1069,153
662ae9cea17d,Design Guidelines,7,title_pdf_passage,1031,155
662ae9cea17d,Design Guidelines,8,title_pdf_passage,1138,163
662ae9cea17d,Design Guidelines,9,title_pdf_passage,581,80
662ae9cea17d,Design Guidelines,10,title_pdf_passage,1071,154
662ae9cea17d,Design Guidelines,11,title_pdf_passage,1089,144
662ae9cea17d,Design Guidelines,12,title_pdf_passage,1160,178
66a74be75bef,Design theory,0,title_abstract,1219,173
66a74be75bef,Design theory,1,title_pdf_passage,803,121
66a74be75bef,Design theory,2,title_pdf_passage,1071,154
66a74be75bef,Design theory,3,title_pdf_passage,1030,140
66a74be75bef,Design theory,4,title_pdf_passage,1135,160
66a74be75bef,Design theory,5,title_pdf_passage,981,143
66a74be75bef,Design theory,6,title_pdf_passage,1442,214
66a74be75bef,Design theory,7,title_pdf_passage,960,140
66a74be75bef,Design theory,8,title_pdf_passage,1004,151
66a74be75bef,Design theory,9,title_pdf_passage,974,147
66a74be75bef,Design theory,10,title_pdf_passage,960,138
66a74be75bef,Design theory,11,title_pdf_passage,1061,163
66a74be75bef,Design theory,12,title_pdf_passage,964,103
66f985f8b386,Design Patterns,0,title_abstract,1719,242
66f985f8b386,Design Patterns,1,title_pdf_passage,913,132
66f985f8b386,Design Patterns,2,title_pdf_passage,939,131
66f985f8b386,Design Patterns,3,title_pdf_passage,960,129
66f985f8b386,Design Patterns,4,title_pdf_passage,930,133
66f985f8b386,Design Patterns,5,title_pdf_passage,1039,159
66f985f8b386,Design Patterns,6,title_pdf_passage,948,144
66f985f8b386,Design Patterns,7,title_pdf_passage,730,108
66f985f8b386,Design Patterns,8,title_pdf_passage,1047,163
66f985f8b386,Design Patterns,9,title_pdf_passage,905,119
66f985f8b386,Design Patterns,10,title_pdf_passage,995,155
66f985f8b386,Design Patterns,11,title_pdf_passage,848,125
66f985f8b386,Design Patterns,12,title_pdf_passage,934,125
68bf6cd63875,Design theory,0,title_abstract,1886,302
68bf6cd63875,Design theory,1,title_pdf_passage,1185,187
68bf6cd63875,Design theory,2,title_pdf_passage,1116,159
68bf6cd63875,Design theory,3,title_pdf_passage,1007,161
68bf6cd63875,Design theory,4,title_pdf_passage,997,144
68bf6cd63875,Design theory,5,title_pdf_passage,1047,161
68bf6cd63875,Design theory,6,title_pdf_passage,1024,150
68bf6cd63875,Design theory,7,title_pdf_passage,965,147
68bf6cd63875,Design theory,8,title_pdf_passage,490,73
68bf6cd63875,Design theory,9,title_pdf_passage,976,155
68bf6cd63875,Design theory,10,title_pdf_passage,1173,173
68bf6cd63875,Design theory,11,title_pdf_passage,1127,157
68bf6cd63875,Design theory,12,title_pdf_passage,1105,153
69bb5b15bdd3,Design Guidelines,0,title_abstract,1572,210
69bb5b15bdd3,Design Guidelines,1,title_pdf_passage,1012,136
69bb5b15bdd3,Design Guidelines,2,title_pdf_passage,852,110
69bb5b15bdd3,Design Guidelines,3,title_pdf_passage,1140,133
69bb5b15bdd3,Design Guidelines,4,title_pdf_passage,781,101
69bb5b15bdd3,Design Guidelines,5,title_pdf_passage,787,101
69bb5b15bdd3,Design Guidelines,6,title_pdf_passage,701,93
69bb5b15bdd3,Design Guidelines,7,title_pdf_passage,1283,161
69bb5b15bdd3,Design Guidelines,8,title_pdf_passage,909,117
69bb5b15bdd3,Design Guidelines,9,title_pdf_passage,959,138
69bb5b15bdd3,Design Guidelines,10,title_pdf_passage,1036,140
69bb5b15bdd3,Design Guidelines,11,title_pdf_passage,989,134
69bb5b15bdd3,Design Guidelines,12,title_pdf_passage,998,134
6c928237afcf,Design Patterns,0,title_abstract,1696,242
6c928237afcf,Design Patterns,1,title_pdf_passage,494,71
6c928237afcf,Design Patterns,2,title_pdf_passage,1007,151
6c928237afcf,Design Patterns,3,title_pdf_passage,929,139
6c928237afcf,Design Patterns,4,title_pdf_passage,894,136
6c928237afcf,Design Patterns,5,title_pdf_passage,1021,165
6c928237afcf,Design Patterns,6,title_pdf_passage,991,149
6c928237afcf,Design Patterns,7,title_pdf_passage,979,146
6c928237afcf,Design Patterns,8,title_pdf_passage,994,154
6c928237afcf,Design Patterns,9,title_pdf_passage,933,147
6c928237afcf,Design Patterns,10,title_pdf_passage,698,107
6c928237afcf,Design Patterns,11,title_pdf_passage,764,113
6c928237afcf,Design Patterns,12,title_pdf_passage,891,144
6d9eecf54c53,Design Patterns,0,title_abstract,756,99
6d9eecf54c53,Design Patterns,1,title_pdf_passage,757,107
6d9eecf54c53,Design Patterns,2,title_pdf_passage,856,129
6d9eecf54c53,Design Patterns,3,title_pdf_passage,955,133
6d9eecf54c53,Design Patterns,4,title_pdf_passage,1053,150
6d9eecf54c53,Design Patterns,5,title_pdf_passage,1019,145
6d9eecf54c53,Design Patterns,6,title_pdf_passage,938,139
6d9eecf54c53,Design Patterns,7,title_pdf_passage,949,143
6d9eecf54c53,Design Patterns,8,title_pdf_passage,1046,160
6d9eecf54c53,Design Patterns,9,title_pdf_passage,958,148
6d9eecf54c53,Design Patterns,10,title_pdf_passage,741,104
6d9eecf54c53,Design Patterns,11,title_pdf_passage,984,144
6d9eecf54c53,Design Patterns,12,title_pdf_passage,967,139
6fdd15b8daea,Design knowledge,0,title_abstract,1607,230
6fdd15b8daea,Design knowledge,1,title_pdf_passage,1108,171
6fdd15b8daea,Design knowledge,2,title_pdf_passage,1125,161
6fdd15b8daea,Design knowledge,3,title_pdf_passage,1027,132
6fdd15b8daea,Design knowledge,4,title_pdf_passage,1049,158
6fdd15b8daea,Design knowledge,5,title_pdf_passage,1003,145
6fdd15b8daea,Design knowledge,6,title_pdf_passage,1384,195
6fdd15b8daea,Design knowledge,7,title_pdf_passage,1042,147
6fdd15b8daea,Design knowledge,8,title_pdf_passage,1054,147
6fdd15b8daea,Design knowledge,9,title_pdf_passage,972,138
6fdd15b8daea,Design knowledge,10,title_pdf_passage,1051,150
6fdd15b8daea,Design knowledge,11,title_pdf_passage,982,133
6fdd15b8daea,Design knowledge,12,title_pdf_passage,995,135
705b504131f6,Design knowledge,0,title_abstract,690,96
705b504131f6,Design knowledge,1,title_pdf_passage,1028,154
705b504131f6,Design knowledge,2,title_pdf_passage,1057,149
705b504131f6,Design knowledge,3,title_pdf_passage,1036,143
705b504131f6,Design knowledge,4,title_pdf_passage,1020,141
705b504131f6,Design knowledge,5,title_pdf_passage,919,123
705b504131f6,Design knowledge,6,title_pdf_passage,1021,135
705b504131f6,Design knowledge,7,title_pdf_passage,442,56
705b504131f6,Design knowledge,8,title_pdf_passage,677,81
705b504131f6,Design knowledge,9,title_pdf_passage,1115,152
705b504131f6,Design knowledge,10,title_pdf_passage,1020,160
705b504131f6,Design knowledge,11,title_pdf_passage,845,122
705b504131f6,Design knowledge,12,title_pdf_passage,1081,147
71f9925563a6,Design rationale,0,title_abstract,857,122
71f9925563a6,Design rationale,1,title_pdf_passage,822,117
71f9925563a6,Design rationale,2,title_pdf_passage,398,65
71f9925563a6,Design rationale,3,title_pdf_passage,715,103
71f9925563a6,Design rationale,4,title_pdf_passage,775,114
71f9925563a6,Design rationale,5,title_pdf_passage,367,51
71f9925563a6,Design rationale,6,title_pdf_passage,865,122
71f9925563a6,Design rationale,7,title_pdf_passage,1022,147
71f9925563a6,Design rationale,8,title_pdf_passage,1139,178
71f9925563a6,Design rationale,9,title_pdf_passage,754,107
71f9925563a6,Design rationale,10,title_pdf_passage,1077,178
71f9925563a6,Design rationale,11,title_pdf_passage,325,49
71f9925563a6,Design rationale,12,title_pdf_passage,957,156
7624ada60ef5,Design theory,0,title_abstract,950,145
7624ada60ef5,Design theory,1,title_pdf_passage,520,62
7624ada60ef5,Design theory,2,title_pdf_passage,953,141
7624ada60ef5,Design theory,3,title_pdf_passage,971,135
7624ada60ef5,Design theory,4,title_pdf_passage,1265,196
7624ada60ef5,Design theory,5,title_pdf_passage,825,134
7624ada60ef5,Design theory,6,title_pdf_passage,1015,153
7624ada60ef5,Design theory,7,title_pdf_passage,972,149
7624ada60ef5,Design theory,8,title_pdf_passage,389,61
7624ada60ef5,Design theory,9,title_pdf_passage,1015,158
7624ada60ef5,Design theory,10,title_pdf_passage,1015,167
7624ada60ef5,Design theory,11,title_pdf_passage,1071,159
7624ada60ef5,Design theory,12,title_pdf_passage,648,92
781628bf9a48,Design rationale,0,title_abstract,2015,279
781628bf9a48,Design rationale,1,title_pdf_passage,446,68
781628bf9a48,Design rationale,2,title_pdf_passage,943,122
781628bf9a48,Design rationale,3,title_pdf_passage,345,48
7afe82160b59,Design Patterns,0,title_abstract,1052,147
7afe82160b59,Design Patterns,1,title_pdf_passage,1048,142
7afe82160b59,Design Patterns,2,title_pdf_passage,1041,147
7afe82160b59,Design Patterns,3,title_pdf_passage,902,120
7afe82160b59,Design Patterns,4,title_pdf_passage,1219,178
7afe82160b59,Design Patterns,5,title_pdf_passage,1093,152
7afe82160b59,Design Patterns,6,title_pdf_passage,769,116
7afe82160b59,Design Patterns,7,title_pdf_passage,985,155
7afe82160b59,Design Patterns,8,title_pdf_passage,1118,171
7afe82160b59,Design Patterns,9,title_pdf_passage,1093,163
7afe82160b59,Design Patterns,10,title_pdf_passage,1018,151
7afe82160b59,Design Patterns,11,title_pdf_passage,1284,199
7afe82160b59,Design Patterns,12,title_pdf_passage,928,139
7baa1d9ec242,Design knowledge,0,title_abstract,1608,232
7baa1d9ec242,Design knowledge,1,title_pdf_passage,1295,175
7baa1d9ec242,Design knowledge,2,title_pdf_passage,1194,179
7baa1d9ec242,Design knowledge,3,title_pdf_passage,1052,159
7baa1d9ec242,Design knowledge,4,title_pdf_passage,937,139
7baa1d9ec242,Design knowledge,5,title_pdf_passage,727,108
7baa1d9ec242,Design knowledge,6,title_pdf_passage,846,120
7baa1d9ec242,Design knowledge,7,title_pdf_passage,917,125
7baa1d9ec242,Design knowledge,8,title_pdf_passage,1127,162
7baa1d9ec242,Design knowledge,9,title_pdf_passage,774,114
7baa1d9ec242,Design knowledge,10,title_pdf_passage,1090,148
7baa1d9ec242,Design knowledge,11,title_pdf_passage,969,135
7baa1d9ec242,Design knowledge,12,title_pdf_passage,1077,153
7d5d566e7d9b,Design theory,0,title_abstract,1359,200
7d5d566e7d9b,Design theory,1,title_pdf_passage,1076,155
7d5d566e7d9b,Design theory,2,title_pdf_passage,678,93
7d5d566e7d9b,Design theory,3,title_pdf_passage,1051,152
7d5d566e7d9b,Design theory,4,title_pdf_passage,926,143
7d5d566e7d9b,Design theory,5,title_pdf_passage,1121,169
7d5d566e7d9b,Design theory,6,title_pdf_passage,1015,130
7d5d566e7d9b,Design theory,7,title_pdf_passage,991,154
7d5d566e7d9b,Design theory,8,title_pdf_passage,936,154
7d5d566e7d9b,Design theory,9,title_pdf_passage,908,143
7d5d566e7d9b,Design theory,10,title_pdf_passage,924,136
7d5d566e7d9b,Design theory,11,title_pdf_passage,976,153
7d5d566e7d9b,Design theory,12,title_pdf_passage,887,135
7d6de5f94a84,Design Patterns,0,title_abstract,2268,321
7d6de5f94a84,Design Patterns,1,title_pdf_passage,510,73
7d6de5f94a84,Design Patterns,2,title_pdf_passage,995,141
7d6de5f94a84,Design Patterns,3,title_pdf_passage,1136,158
7d6de5f94a84,Design Patterns,4,title_pdf_passage,995,142
7d6de5f94a84,Design Patterns,5,title_pdf_passage,1119,152
7d6de5f94a84,Design Patterns,6,title_pdf_passage,486,61
7d6de5f94a84,Design Patterns,7,title_pdf_passage,968,138
7d6de5f94a84,Design Patterns,8,title_pdf_passage,720,100
7d6de5f94a84,Design Patterns,9,title_pdf_passage,795,109
7d6de5f94a84,Design Patterns,10,title_pdf_passage,971,131
7d6de5f94a84,Design Patterns,11,title_pdf_passage,865,130
7d6de5f94a84,Design Patterns,12,title_pdf_passage,977,145
81c74e1bcf00,Design knowledge,0,title_abstract,1505,192
81c74e1bcf00,Design knowledge,1,title_pdf_passage,672,92
81c74e1bcf00,Design knowledge,2,title_pdf_passage,1072,154
81c74e1bcf00,Design knowledge,3,title_pdf_passage,1017,125
81c74e1bcf00,Design knowledge,4,title_pdf_passage,1046,152
81c74e1bcf00,Design knowledge,5,title_pdf_passage,1127,154
81c74e1bcf00,Design knowledge,6,title_pdf_passage,1005,127
81c74e1bcf00,Design knowledge,7,title_pdf_passage,995,139
81c74e1bcf00,Design knowledge,8,title_pdf_passage,1002,129
81c74e1bcf00,Design knowledge,9,title_pdf_passage,1067,163
81c74e1bcf00,Design knowledge,10,title_pdf_passage,807,111
81c74e1bcf00,Design knowledge,11,title_pdf_passage,1162,155
81c74e1bcf00,Design knowledge,12,title_pdf_passage,1044,150
8391308bc194,Design theory,0,title_abstract,1185,171
8391308bc194,Design theory,1,title_pdf_passage,1170,162
8391308bc194,Design theory,2,title_pdf_passage,1012,141
8391308bc194,Design theory,3,title_pdf_passage,1081,149
8391308bc194,Design theory,4,title_pdf_passage,740,100
8391308bc194,Design theory,5,title_pdf_passage,1045,148
8391308bc194,Design theory,6,title_pdf_passage,1105,163
8391308bc194,Design theory,7,title_pdf_passage,959,137
8391308bc194,Design theory,8,title_pdf_passage,1193,187
8391308bc194,Design theory,9,title_pdf_passage,987,144
8391308bc194,Design theory,10,title_pdf_passage,1066,157
8391308bc194,Design theory,11,title_pdf_passage,1017,155
8391308bc194,Design theory,12,title_pdf_passage,433,57
84cf9697f69d,Design theory,0,title_abstract,1386,192
84cf9697f69d,Design theory,1,title_pdf_passage,1032,156
84cf9697f69d,Design theory,2,title_pdf_passage,461,72
84cf9697f69d,Design theory,3,title_pdf_passage,556,86
84cf9697f69d,Design theory,4,title_pdf_passage,482,77
84cf9697f69d,Design theory,5,title_pdf_passage,409,60
84cf9697f69d,Design theory,6,title_pdf_passage,757,113
84cf9697f69d,Design theory,7,title_pdf_passage,827,116
84cf9697f69d,Design theory,8,title_pdf_passage,842,126
84cf9697f69d,Design theory,9,title_pdf_passage,726,95
84cf9697f69d,Design theory,10,title_pdf_passage,642,95
84cf9697f69d,Design theory,11,title_pdf_passage,634,94
84cf9697f69d,Design theory,12,title_pdf_passage,648,98
858cd2d5608b,Design methods,0,title_abstract,1292,174
858cd2d5608b,Design methods,1,title_pdf_passage,816,114
858cd2d5608b,Design methods,2,title_pdf_passage,996,137
858cd2d5608b,Design methods,3,title_pdf_passage,915,125
858cd2d5608b,Design methods,4,title_pdf_passage,1134,156
858cd2d5608b,Design methods,5,title_pdf_passage,987,130
858cd2d5608b,Design methods,6,title_pdf_passage,918,134
858cd2d5608b,Design methods,7,title_pdf_passage,438,59
858cd2d5608b,Design methods,8,title_pdf_passage,1016,139
858cd2d5608b,Design methods,9,title_pdf_passage,937,125
858cd2d5608b,Design methods,10,title_pdf_passage,964,128
858cd2d5608b,Design methods,11,title_pdf_passage,1078,141
858cd2d5608b,Design methods,12,title_pdf_passage,840,119
86405f99f015,Design theory,0,title_abstract,1324,187
86405f99f015,Design theory,1,title_pdf_passage,941,130
86405f99f015,Design theory,2,title_pdf_passage,970,135
86405f99f015,Design theory,3,title_pdf_passage,970,143
86405f99f015,Design theory,4,title_pdf_passage,965,131
86405f99f015,Design theory,5,title_pdf_passage,940,118
86405f99f015,Design theory,6,title_pdf_passage,932,131
86405f99f015,Design theory,7,title_pdf_passage,898,130
86405f99f015,Design theory,8,title_pdf_passage,975,139
86405f99f015,Design theory,9,title_pdf_passage,1039,161
86405f99f015,Design theory,10,title_pdf_passage,1003,143
86405f99f015,Design theory,11,title_pdf_passage,884,126
86405f99f015,Design theory,12,title_pdf_passage,1039,138
86f2cddcc51d,Design knowledge,0,title_abstract,1153,151
86f2cddcc51d,Design knowledge,1,title_pdf_passage,923,122
86f2cddcc51d,Design knowledge,2,title_pdf_passage,1151,163
86f2cddcc51d,Design knowledge,3,title_pdf_passage,1019,144
86f2cddcc51d,Design knowledge,4,title_pdf_passage,988,120
86f2cddcc51d,Design knowledge,5,title_pdf_passage,988,136
86f2cddcc51d,Design knowledge,6,title_pdf_passage,994,129
86f2cddcc51d,Design knowledge,7,title_pdf_passage,652,81
86f2cddcc51d,Design knowledge,8,title_pdf_passage,637,84
86f2cddcc51d,Design knowledge,9,title_pdf_passage,661,92
86f2cddcc51d,Design knowledge,10,title_pdf_passage,927,135
86f2cddcc51d,Design knowledge,11,title_pdf_passage,566,79
86f2cddcc51d,Design knowledge,12,title_pdf_passage,997,137
87713959435f,Design methods,0,title_abstract,3866,557
87713959435f,Design methods,1,title_pdf_passage,1216,181
87713959435f,Design methods,2,title_pdf_passage,1054,153
87713959435f,Design methods,3,title_pdf_passage,992,142
87713959435f,Design methods,4,title_pdf_passage,964,133
87713959435f,Design methods,5,title_pdf_passage,1286,193
87713959435f,Design methods,6,title_pdf_passage,982,139
87713959435f,Design methods,7,title_pdf_passage,1164,160
87713959435f,Design methods,8,title_pdf_passage,880,130
87713959435f,Design methods,9,title_pdf_passage,1213,192
87713959435f,Design methods,10,title_pdf_passage,943,146
87713959435f,Design methods,11,title_pdf_passage,1024,150
87713959435f,Design methods,12,title_pdf_passage,1063,152
877ae1e561a7,Design Patterns,0,title_abstract,1854,237
877ae1e561a7,Design Patterns,1,title_pdf_passage,1312,160
877ae1e561a7,Design Patterns,2,title_pdf_passage,378,48
877ae1e561a7,Design Patterns,3,title_pdf_passage,525,71
877ae1e561a7,Design Patterns,4,title_pdf_passage,1090,137
877ae1e561a7,Design Patterns,5,title_pdf_passage,1043,141
877ae1e561a7,Design Patterns,6,title_pdf_passage,1271,150
877ae1e561a7,Design Patterns,7,title_pdf_passage,1036,131
877ae1e561a7,Design Patterns,8,title_pdf_passage,1049,133
877ae1e561a7,Design Patterns,9,title_pdf_passage,772,102
877ae1e561a7,Design Patterns,10,title_pdf_passage,1089,141
877ae1e561a7,Design Patterns,11,title_pdf_passage,1073,149
877ae1e561a7,Design Patterns,12,title_pdf_passage,355,51
87b61e77d082,Design Patterns,0,title_abstract,758,100
87b61e77d082,Design Patterns,1,title_pdf_passage,884,123
87b61e77d082,Design Patterns,2,title_pdf_passage,1004,154
87b61e77d082,Design Patterns,3,title_pdf_passage,896,137
87b61e77d082,Design Patterns,4,title_pdf_passage,623,87
87b61e77d082,Design Patterns,5,title_pdf_passage,420,58
87b61e77d082,Design Patterns,6,title_pdf_passage,1091,154
87b61e77d082,Design Patterns,7,title_pdf_passage,911,128
87b61e77d082,Design Patterns,8,title_pdf_passage,481,66
87b61e77d082,Design Patterns,9,title_pdf_passage,833,126
87b61e77d082,Design Patterns,10,title_pdf_passage,302,47
87b61e77d082,Design Patterns,11,title_pdf_passage,930,139
87b61e77d082,Design Patterns,12,title_pdf_passage,573,58
87c5da85b30a,Design Patterns,0,title_abstract,1176,170
87c5da85b30a,Design Patterns,1,title_pdf_passage,366,48
87c5da85b30a,Design Patterns,2,title_pdf_passage,925,129
87c5da85b30a,Design Patterns,3,title_pdf_passage,1047,147
87c5da85b30a,Design Patterns,4,title_pdf_passage,961,144
87c5da85b30a,Design Patterns,5,title_pdf_passage,1174,168
87c5da85b30a,Design Patterns,6,title_pdf_passage,1111,161
87c5da85b30a,Design Patterns,7,title_pdf_passage,1071,156
87c5da85b30a,Design Patterns,8,title_pdf_passage,1048,156
87c5da85b30a,Design Patterns,9,title_pdf_passage,1069,153
87c5da85b30a,Design Patterns,10,title_pdf_passage,989,139
87c5da85b30a,Design Patterns,11,title_pdf_passage,491,74
87c5da85b30a,Design Patterns,12,title_pdf_passage,1036,144
8969406d81c9,Design theory,0,title_abstract,1291,180
8969406d81c9,Design theory,1,title_pdf_passage,713,104
8969406d81c9,Design theory,2,title_pdf_passage,1237,154
8969406d81c9,Design theory,3,title_pdf_passage,947,121
8969406d81c9,Design theory,4,title_pdf_passage,1165,169
8969406d81c9,Design theory,5,title_pdf_passage,969,124
8969406d81c9,Design theory,6,title_pdf_passage,955,146
8969406d81c9,Design theory,7,title_pdf_passage,1054,142
8969406d81c9,Design theory,8,title_pdf_passage,858,116
8969406d81c9,Design theory,9,title_pdf_passage,1059,144
8969406d81c9,Design theory,10,title_pdf_passage,948,130
8969406d81c9,Design theory,11,title_pdf_passage,988,131
8969406d81c9,Design theory,12,title_pdf_passage,1069,154
8a4fa21e354d,Design knowledge,0,title_abstract,2587,327
8a4fa21e354d,Design knowledge,1,title_pdf_passage,997,103
8a4fa21e354d,Design knowledge,2,title_pdf_passage,984,95
8a4fa21e354d,Design knowledge,3,title_pdf_passage,643,52
8a4fa21e354d,Design knowledge,4,title_pdf_passage,1030,91
8a4fa21e354d,Design knowledge,5,title_pdf_passage,958,62
8a4fa21e354d,Design knowledge,6,title_pdf_passage,841,78
8a4fa21e354d,Design knowledge,7,title_pdf_passage,1010,123
8a4fa21e354d,Design knowledge,8,title_pdf_passage,779,100
8a4fa21e354d,Design knowledge,9,title_pdf_passage,1140,149
8bb42e8202f8,Design theory,0,title_abstract,666,98
8bb42e8202f8,Design theory,1,title_pdf_passage,410,51
8bb42e8202f8,Design theory,2,title_pdf_passage,569,79
8bb42e8202f8,Design theory,3,title_pdf_passage,1118,159
8bb42e8202f8,Design theory,4,title_pdf_passage,497,71
8bb42e8202f8,Design theory,5,title_pdf_passage,943,140
8bb42e8202f8,Design theory,6,title_pdf_passage,609,80
8bb42e8202f8,Design theory,7,title_pdf_passage,957,126
8bb42e8202f8,Design theory,8,title_pdf_passage,991,149
8bb42e8202f8,Design theory,9,title_pdf_passage,1036,149
8bb42e8202f8,Design theory,10,title_pdf_passage,1004,143
8bb42e8202f8,Design theory,11,title_pdf_passage,1042,149
8bb42e8202f8,Design theory,12,title_pdf_passage,452,70
8e0dfec2492d,Design Patterns,0,title_abstract,1710,257
8e0dfec2492d,Design Patterns,1,title_pdf_passage,987,153
8e0dfec2492d,Design Patterns,2,title_pdf_passage,1048,160
8e0dfec2492d,Design Patterns,3,title_pdf_passage,934,134
8e0dfec2492d,Design Patterns,4,title_pdf_passage,339,50
8e0dfec2492d,Design Patterns,5,title_pdf_passage,890,127
8e0dfec2492d,Design Patterns,6,title_pdf_passage,964,145
8e0dfec2492d,Design Patterns,7,title_pdf_passage,600,89
8e0dfec2492d,Design Patterns,8,title_pdf_passage,976,150
8e0dfec2492d,Design Patterns,9,title_pdf_passage,861,136
8e0dfec2492d,Design Patterns,10,title_pdf_passage,373,54
8e0dfec2492d,Design Patterns,11,title_pdf_passage,884,122
8e0dfec2492d,Design Patterns,12,title_pdf_passage,990,144
90b3e6bb765d,Design principles,0,title_abstract,949,126
90b3e6bb765d,Design principles,1,title_pdf_passage,507,61
90b3e6bb765d,Design principles,2,title_pdf_passage,1148,162
90b3e6bb765d,Design principles,3,title_pdf_passage,1340,184
90b3e6bb765d,Design principles,4,title_pdf_passage,1135,150
90b3e6bb765d,Design principles,5,title_pdf_passage,936,132
90b3e6bb765d,Design principles,6,title_pdf_passage,1038,143
90b3e6bb765d,Design principles,7,title_pdf_passage,952,108
90b3e6bb765d,Design principles,8,title_pdf_passage,1134,144
90b3e6bb765d,Design principles,9,title_pdf_passage,1332,153
90b3e6bb765d,Design principles,10,title_pdf_passage,470,58
90b3e6bb765d,Design principles,11,title_pdf_passage,619,84
90b3e6bb765d,Design principles,12,title_pdf_passage,983,139
9308054f3e8a,Design Patterns,0,title_abstract,967,130
9308054f3e8a,Design Patterns,1,title_pdf_passage,487,56
9308054f3e8a,Design Patterns,2,title_pdf_passage,893,128
9308054f3e8a,Design Patterns,3,title_pdf_passage,1040,154
9308054f3e8a,Design Patterns,4,title_pdf_passage,1143,150
9308054f3e8a,Design Patterns,5,title_pdf_passage,1142,157
9308054f3e8a,Design Patterns,6,title_pdf_passage,1190,169
9308054f3e8a,Design Patterns,7,title_pdf_passage,993,131
9308054f3e8a,Design Patterns,8,title_pdf_passage,1057,145
9308054f3e8a,Design Patterns,9,title_pdf_passage,1041,144
9308054f3e8a,Design Patterns,10,title_pdf_passage,1122,148
9308054f3e8a,Design Patterns,11,title_pdf_passage,1107,153
9308054f3e8a,Design Patterns,12,title_pdf_passage,814,116
9378a46b93c6,Design knowledge,0,title_abstract,1233,179
9378a46b93c6,Design knowledge,1,title_pdf_passage,1147,165
9378a46b93c6,Design knowledge,2,title_pdf_passage,870,121
9378a46b93c6,Design knowledge,3,title_pdf_passage,955,138
9378a46b93c6,Design knowledge,4,title_pdf_passage,1160,166
9378a46b93c6,Design knowledge,5,title_pdf_passage,1061,148
9378a46b93c6,Design knowledge,6,title_pdf_passage,997,150
9378a46b93c6,Design knowledge,7,title_pdf_passage,758,102
9378a46b93c6,Design knowledge,8,title_pdf_passage,1201,168
9378a46b93c6,Design knowledge,9,title_pdf_passage,749,112
9378a46b93c6,Design knowledge,10,title_pdf_passage,979,149
9378a46b93c6,Design knowledge,11,title_pdf_passage,1089,152
9378a46b93c6,Design knowledge,12,title_pdf_passage,1048,163
9381fc58f61b,Design theory,0,title_abstract,1363,187
9381fc58f61b,Design theory,1,title_pdf_passage,1023,153
9381fc58f61b,Design theory,2,title_pdf_passage,1094,161
9381fc58f61b,Design theory,3,title_pdf_passage,1212,165
9381fc58f61b,Design theory,4,title_pdf_passage,983,153
9381fc58f61b,Design theory,5,title_pdf_passage,955,141
9381fc58f61b,Design theory,6,title_pdf_passage,809,119
9381fc58f61b,Design theory,7,title_pdf_passage,1008,149
9381fc58f61b,Design theory,8,title_pdf_passage,1048,152
9381fc58f61b,Design theory,9,title_pdf_passage,1086,167
9381fc58f61b,Design theory,10,title_pdf_passage,980,145
9381fc58f61b,Design theory,11,title_pdf_passage,959,138
9381fc58f61b,Design theory,12,title_pdf_passage,1010,158
93c5c97a0a92,Design expertise,0,title_abstract,1157,143
